"","X","Day","State","ChinaVirusInterest","KungFluInterest","Region"
"3935",3935,"2020-02-08","UT",22,0,"Mountain"
"3936",3936,"2020-02-09","UT",23,0,"Mountain"
"3937",3937,"2020-02-10","UT",28,0,"Mountain"
"3938",3938,"2020-02-11","UT",14,0,"Mountain"
"3939",3939,"2020-02-12","UT",19,0,"Mountain"
"3940",3940,"2020-02-13","UT",14,0,"Mountain"
"3941",3941,"2020-02-14","UT",30,0,"Mountain"
"3942",3942,"2020-02-15","UT",0,0,"Mountain"
"3943",3943,"2020-02-16","UT",11,0,"Mountain"
"3944",3944,"2020-02-17","UT",10,0,"Mountain"
"3945",3945,"2020-02-18","UT",9,0,"Mountain"
"3946",3946,"2020-02-19","UT",0,0,"Mountain"
"3947",3947,"2020-02-20","UT",9,0,"Mountain"
"3948",3948,"2020-02-21","UT",18,0,"Mountain"
"3949",3949,"2020-02-22","UT",11,0,"Mountain"
"3950",3950,"2020-02-23","UT",11,0,"Mountain"
"3951",3951,"2020-02-24","UT",9,0,"Mountain"
"3952",3952,"2020-02-25","UT",27,0,"Mountain"
"3953",3953,"2020-02-26","UT",18,0,"Mountain"
"3954",3954,"2020-02-27","UT",18,0,"Mountain"
"3955",3955,"2020-02-28","UT",19,0,"Mountain"
"3956",3956,"2020-02-29","UT",26,0,"Mountain"
"3957",3957,"2020-03-01","UT",10,0,"Mountain"
"3958",3958,"2020-03-02","UT",13,0,"Mountain"
"3959",3959,"2020-03-03","UT",13,0,"Mountain"
"3960",3960,"2020-03-04","UT",13,0,"Mountain"
"3961",3961,"2020-03-05","UT",9,0,"Mountain"
"3962",3962,"2020-03-06","UT",14,0,"Mountain"
"3963",3963,"2020-03-07","UT",27,0,"Mountain"
"3964",3964,"2020-03-08","UT",0,0,"Mountain"
"3965",3965,"2020-03-09","UT",13,0,"Mountain"
"3966",3966,"2020-03-10","UT",44,0,"Mountain"
"3967",3967,"2020-03-11","UT",13,0,"Mountain"
"3968",3968,"2020-03-12","UT",45,0,"Mountain"
"3969",3969,"2020-03-13","UT",31,0,"Mountain"
"3970",3970,"2020-03-14","UT",16,0,"Mountain"
"3971",3971,"2020-03-15","UT",16,0,"Mountain"
"3972",3972,"2020-03-16","UT",36,0,"Mountain"
"3973",3973,"2020-03-17","UT",27,0,"Mountain"
"3974",3974,"2020-03-18","UT",22,0,"Mountain"
"3975",3975,"2020-03-19","UT",33,8,"Mountain"
"3976",3976,"2020-03-20","UT",49,0,"Mountain"
"3977",3977,"2020-03-21","UT",45,10,"Mountain"
"3978",3978,"2020-03-22","UT",41,10,"Mountain"
"3979",3979,"2020-03-23","UT",23,0,"Mountain"
"3980",3980,"2020-03-24","UT",40,0,"Mountain"
"3981",3981,"2020-03-25","UT",20,8,"Mountain"
"3982",3982,"2020-03-26","UT",44,8,"Mountain"
"3983",3983,"2020-03-27","UT",39,0,"Mountain"
"3984",3984,"2020-03-28","UT",19,0,"Mountain"
"3985",3985,"2020-03-29","UT",0,0,"Mountain"
"3986",3986,"2020-03-30","UT",24,0,"Mountain"
"3987",3987,"2020-03-31","UT",16,0,"Mountain"
"3988",3988,"2020-04-01","UT",20,0,"Mountain"
"3989",3989,"2020-04-02","UT",16,0,"Mountain"
"3990",3990,"2020-04-03","UT",17,0,"Mountain"
"3991",3991,"2020-04-04","UT",10,0,"Mountain"
"3992",3992,"2020-04-05","UT",24,0,"Mountain"
"3993",3993,"2020-04-06","UT",20,0,"Mountain"
"3994",3994,"2020-04-07","UT",13,0,"Mountain"
"3995",3995,"2020-04-08","UT",17,9,"Mountain"
"3996",3996,"2020-04-09","UT",17,0,"Mountain"
"3997",3997,"2020-04-10","UT",9,0,"Mountain"
"3998",3998,"2020-04-11","UT",15,0,"Mountain"
"3999",3999,"2020-04-12","UT",10,0,"Mountain"
"4000",4000,"2020-04-13","UT",12,0,"Mountain"
"4001",4001,"2020-04-14","UT",8,0,"Mountain"
"4002",4002,"2020-04-15","UT",11,0,"Mountain"
"4003",4003,"2020-04-16","UT",15,0,"Mountain"
"4004",4004,"2020-04-17","UT",0,0,"Mountain"
"4005",4005,"2020-04-18","UT",28,0,"Mountain"
"4006",4006,"2020-01-21","VA",45,0,"South"
"4007",4007,"2020-01-22","VA",42,0,"South"
"4008",4008,"2020-01-23","VA",83,0,"South"
"4009",4009,"2020-01-24","VA",100,5,"South"
"4010",4010,"2020-01-25","VA",60,5,"South"
"4011",4011,"2020-01-26","VA",85,5,"South"
"4012",4012,"2020-01-27","VA",77,4,"South"
"4013",4013,"2020-01-28","VA",45,0,"South"
"4014",4014,"2020-01-29","VA",58,4,"South"
"4015",4015,"2020-01-30","VA",57,5,"South"
"4016",4016,"2020-01-31","VA",28,0,"South"
"4017",4017,"2020-02-01","VA",54,0,"South"
"4018",4018,"2020-02-02","VA",32,0,"South"
"4019",4019,"2020-02-03","VA",12,0,"South"
"4020",4020,"2020-02-04","VA",18,0,"South"
"4021",4021,"2020-02-05","VA",11,0,"South"
"4022",4022,"2020-02-06","VA",18,0,"South"
"4023",4023,"2020-02-07","VA",30,0,"South"
"4024",4024,"2020-02-08","VA",14,0,"South"
"4025",4025,"2020-02-09","VA",11,0,"South"
"4026",4026,"2020-02-10","VA",13,0,"South"
"4027",4027,"2020-02-11","VA",20,0,"South"
"4028",4028,"2020-02-12","VA",14,0,"South"
"4029",4029,"2020-02-13","VA",28,0,"South"
"4030",4030,"2020-02-14","VA",24,0,"South"
"4031",4031,"2020-02-15","VA",17,0,"South"
"4032",4032,"2020-02-16","VA",16,0,"South"
"4033",4033,"2020-02-17","VA",15,0,"South"
"4034",4034,"2020-02-18","VA",24,0,"South"
"4035",4035,"2020-02-19","VA",9,0,"South"
"4036",4036,"2020-02-20","VA",9,0,"South"
"4037",4037,"2020-02-21","VA",7,0,"South"
"4038",4038,"2020-02-22","VA",16,0,"South"
"4039",4039,"2020-02-23","VA",8,0,"South"
"4040",4040,"2020-02-24","VA",15,0,"South"
"4041",4041,"2020-02-25","VA",13,0,"South"
"4042",4042,"2020-02-26","VA",17,0,"South"
"4043",4043,"2020-02-27","VA",24,0,"South"
"4044",4044,"2020-02-28","VA",28,5,"South"
"4045",4045,"2020-02-29","VA",22,0,"South"
"4046",4046,"2020-03-01","VA",19,0,"South"
"4047",4047,"2020-03-02","VA",20,9,"South"
"4048",4048,"2020-03-03","VA",4,0,"South"
"4049",4049,"2020-03-04","VA",17,0,"South"
"4050",4050,"2020-03-05","VA",26,0,"South"
"4051",4051,"2020-03-06","VA",9,0,"South"
"4052",4052,"2020-03-07","VA",31,0,"South"
"4053",4053,"2020-03-08","VA",25,0,"South"
"4054",4054,"2020-03-09","VA",24,4,"South"
"4055",4055,"2020-03-10","VA",13,4,"South"
"4056",4056,"2020-03-11","VA",18,0,"South"
"4057",4057,"2020-03-12","VA",73,4,"South"
"4058",4058,"2020-03-13","VA",33,0,"South"
"4059",4059,"2020-03-14","VA",31,0,"South"
"4060",4060,"2020-03-15","VA",30,0,"South"
"4061",4061,"2020-03-16","VA",47,0,"South"
"4062",4062,"2020-03-17","VA",51,4,"South"
"4063",4063,"2020-03-18","VA",47,17,"South"
"4064",4064,"2020-03-19","VA",39,11,"South"
"4065",4065,"2020-03-20","VA",36,19,"South"
"4066",4066,"2020-03-21","VA",41,10,"South"
"4067",4067,"2020-03-22","VA",24,5,"South"
"4068",4068,"2020-03-23","VA",28,8,"South"
"4069",4069,"2020-03-24","VA",49,8,"South"
"4070",4070,"2020-03-25","VA",48,8,"South"
"4071",4071,"2020-03-26","VA",52,0,"South"
"4072",4072,"2020-03-27","VA",45,0,"South"
"4073",4073,"2020-03-28","VA",36,5,"South"
"4074",4074,"2020-03-29","VA",29,5,"South"
"4075",4075,"2020-03-30","VA",28,0,"South"
"4076",4076,"2020-03-31","VA",28,0,"South"
"4077",4077,"2020-04-01","VA",38,0,"South"
"4078",4078,"2020-04-02","VA",10,4,"South"
"4079",4079,"2020-04-03","VA",18,0,"South"
"4080",4080,"2020-04-04","VA",19,0,"South"
"4081",4081,"2020-04-05","VA",22,0,"South"
"4082",4082,"2020-04-06","VA",14,0,"South"
"4083",4083,"2020-04-07","VA",15,0,"South"
"4084",4084,"2020-04-08","VA",21,0,"South"
"4085",4085,"2020-04-09","VA",17,0,"South"
"4086",4086,"2020-04-10","VA",15,4,"South"
"4087",4087,"2020-04-11","VA",12,0,"South"
"4088",4088,"2020-04-12","VA",15,0,"South"
"4089",4089,"2020-04-13","VA",12,4,"South"
"4090",4090,"2020-04-14","VA",10,0,"South"
"4091",4091,"2020-04-15","VA",10,0,"South"
"4092",4092,"2020-04-16","VA",12,0,"South"
"4093",4093,"2020-04-17","VA",10,0,"South"
"4094",4094,"2020-04-18","VA",12,0,"South"
"4095",4095,"2020-01-21","VT",0,0,"Northeast"
"4096",4096,"2020-01-22","VT",74,0,"Northeast"
"4097",4097,"2020-01-23","VT",37,0,"Northeast"
"4098",4098,"2020-01-24","VT",37,0,"Northeast"
"4099",4099,"2020-01-25","VT",59,0,"Northeast"
"4100",4100,"2020-01-26","VT",71,0,"Northeast"
"4101",4101,"2020-01-27","VT",33,0,"Northeast"
"4102",4102,"2020-01-28","VT",68,0,"Northeast"
"4103",4103,"2020-01-29","VT",53,0,"Northeast"
"4104",4104,"2020-01-30","VT",54,0,"Northeast"
"4105",4105,"2020-01-31","VT",73,0,"Northeast"
"4106",4106,"2020-02-01","VT",0,0,"Northeast"
"4107",4107,"2020-02-02","VT",0,0,"Northeast"
"4108",4108,"2020-02-03","VT",32,0,"Northeast"
"4109",4109,"2020-02-04","VT",34,0,"Northeast"
"4110",4110,"2020-02-05","VT",0,0,"Northeast"
"4111",4111,"2020-02-06","VT",34,0,"Northeast"
"4112",4112,"2020-02-07","VT",0,0,"Northeast"
"4113",4113,"2020-02-08","VT",0,0,"Northeast"
"4114",4114,"2020-02-09","VT",0,0,"Northeast"
"4115",4115,"2020-02-10","VT",0,0,"Northeast"
"4116",4116,"2020-02-11","VT",0,0,"Northeast"
"4117",4117,"2020-02-12","VT",0,0,"Northeast"
"4118",4118,"2020-02-13","VT",0,0,"Northeast"
"4119",4119,"2020-02-14","VT",0,0,"Northeast"
"4120",4120,"2020-02-15","VT",38,0,"Northeast"
"4121",4121,"2020-02-16","VT",35,0,"Northeast"
"4122",4122,"2020-02-17","VT",0,0,"Northeast"
"4123",4123,"2020-02-18","VT",0,0,"Northeast"
"4124",4124,"2020-02-19","VT",0,0,"Northeast"
"4125",4125,"2020-02-20","VT",0,0,"Northeast"
"4126",4126,"2020-02-21","VT",0,0,"Northeast"
"4127",4127,"2020-02-22","VT",0,0,"Northeast"
"4128",4128,"2020-02-23","VT",0,0,"Northeast"
"4129",4129,"2020-02-24","VT",36,0,"Northeast"
"4130",4130,"2020-02-25","VT",34,0,"Northeast"
"4131",4131,"2020-02-26","VT",0,0,"Northeast"
"4132",4132,"2020-02-27","VT",0,0,"Northeast"
"4133",4133,"2020-02-28","VT",72,0,"Northeast"
"4134",4134,"2020-02-29","VT",40,0,"Northeast"
"4135",4135,"2020-03-01","VT",0,0,"Northeast"
"4136",4136,"2020-03-02","VT",100,0,"Northeast"
"4137",4137,"2020-03-03","VT",0,0,"Northeast"
"4138",4138,"2020-03-04","VT",46,0,"Northeast"
"4139",4139,"2020-03-05","VT",33,0,"Northeast"
"4140",4140,"2020-03-06","VT",34,0,"Northeast"
"4141",4141,"2020-03-07","VT",74,0,"Northeast"
"4142",4142,"2020-03-08","VT",0,0,"Northeast"
"4143",4143,"2020-03-09","VT",0,0,"Northeast"
"4144",4144,"2020-03-10","VT",34,0,"Northeast"
"4145",4145,"2020-03-11","VT",0,0,"Northeast"
"4146",4146,"2020-03-12","VT",33,0,"Northeast"
"4147",4147,"2020-03-13","VT",66,0,"Northeast"
"4148",4148,"2020-03-14","VT",0,0,"Northeast"
"4149",4149,"2020-03-15","VT",0,0,"Northeast"
"4150",4150,"2020-03-16","VT",63,0,"Northeast"
"4151",4151,"2020-03-17","VT",31,0,"Northeast"
"4152",4152,"2020-03-18","VT",0,0,"Northeast"
"4153",4153,"2020-03-19","VT",32,0,"Northeast"
"4154",4154,"2020-03-20","VT",62,0,"Northeast"
"4155",4155,"2020-03-21","VT",36,0,"Northeast"
"4156",4156,"2020-03-22","VT",35,0,"Northeast"
"4157",4157,"2020-03-23","VT",0,0,"Northeast"
"4158",4158,"2020-03-24","VT",57,0,"Northeast"
"4159",4159,"2020-03-25","VT",0,0,"Northeast"
"4160",4160,"2020-03-26","VT",30,0,"Northeast"
"4161",4161,"2020-03-27","VT",0,0,"Northeast"
"4162",4162,"2020-03-28","VT",34,0,"Northeast"
"4163",4163,"2020-03-29","VT",31,0,"Northeast"
"4164",4164,"2020-03-30","VT",0,0,"Northeast"
"4165",4165,"2020-03-31","VT",29,0,"Northeast"
"4166",4166,"2020-04-01","VT",0,0,"Northeast"
"4167",4167,"2020-04-02","VT",0,0,"Northeast"
"4168",4168,"2020-04-03","VT",0,0,"Northeast"
"4169",4169,"2020-04-04","VT",0,0,"Northeast"
"4170",4170,"2020-04-05","VT",0,0,"Northeast"
"4171",4171,"2020-04-06","VT",0,0,"Northeast"
"4172",4172,"2020-04-07","VT",30,0,"Northeast"
"4173",4173,"2020-04-08","VT",0,0,"Northeast"
"4174",4174,"2020-04-09","VT",0,0,"Northeast"
"4175",4175,"2020-04-10","VT",0,0,"Northeast"
"4176",4176,"2020-04-11","VT",0,0,"Northeast"
"4177",4177,"2020-04-12","VT",0,0,"Northeast"
"4178",4178,"2020-04-13","VT",0,0,"Northeast"
"4179",4179,"2020-04-14","VT",0,0,"Northeast"
"4180",4180,"2020-04-15","VT",0,0,"Northeast"
"4181",4181,"2020-04-16","VT",0,0,"Northeast"
"4182",4182,"2020-04-17","VT",0,0,"Northeast"
"4183",4183,"2020-04-18","VT",34,0,"Northeast"
"4184",4184,"2020-01-21","WA",92,0,"West"
"4185",4185,"2020-01-22","WA",100,0,"West"
"4186",4186,"2020-01-23","WA",79,0,"West"
"4187",4187,"2020-01-24","WA",100,0,"West"
"4188",4188,"2020-01-25","WA",99,4,"West"
"4189",4189,"2020-01-26","WA",56,0,"West"
"4190",4190,"2020-01-27","WA",52,3,"West"
"4191",4191,"2020-01-28","WA",47,0,"West"
"4192",4192,"2020-01-29","WA",48,0,"West"
"4193",4193,"2020-01-30","WA",24,0,"West"
"4194",4194,"2020-01-31","WA",39,0,"West"
"4195",4195,"2020-02-01","WA",27,0,"West"
"4196",4196,"2020-02-02","WA",23,0,"West"
"4197",4197,"2020-02-03","WA",17,0,"West"
"4198",4198,"2020-02-04","WA",17,0,"West"
"4199",4199,"2020-02-05","WA",15,0,"West"
"4200",4200,"2020-02-06","WA",17,0,"West"
"4201",4201,"2020-02-07","WA",19,0,"West"
"4202",4202,"2020-02-08","WA",23,0,"West"
"4203",4203,"2020-02-09","WA",14,0,"West"
"4204",4204,"2020-02-10","WA",23,0,"West"
"4205",4205,"2020-02-11","WA",21,0,"West"
"4206",4206,"2020-02-12","WA",10,0,"West"
"4207",4207,"2020-02-13","WA",17,0,"West"
"4208",4208,"2020-02-14","WA",19,0,"West"
"4209",4209,"2020-02-15","WA",15,0,"West"
"4210",4210,"2020-02-16","WA",13,0,"West"
"4211",4211,"2020-02-17","WA",4,0,"West"
"4212",4212,"2020-02-18","WA",13,0,"West"
"4213",4213,"2020-02-19","WA",12,0,"West"
"4214",4214,"2020-02-20","WA",10,0,"West"
"4215",4215,"2020-02-21","WA",8,0,"West"
"4216",4216,"2020-02-22","WA",10,0,"West"
"4217",4217,"2020-02-23","WA",4,0,"West"
"4218",4218,"2020-02-24","WA",5,0,"West"
"4219",4219,"2020-02-25","WA",13,0,"West"
"4220",4220,"2020-02-26","WA",16,0,"West"
"4221",4221,"2020-02-27","WA",16,0,"West"
"4222",4222,"2020-02-28","WA",16,0,"West"
"4223",4223,"2020-02-29","WA",23,0,"West"
"4224",4224,"2020-03-01","WA",33,0,"West"
"4225",4225,"2020-03-02","WA",22,0,"West"
"4226",4226,"2020-03-03","WA",19,0,"West"
"4227",4227,"2020-03-04","WA",22,0,"West"
"4228",4228,"2020-03-05","WA",26,0,"West"
"4229",4229,"2020-03-06","WA",13,0,"West"
"4230",4230,"2020-03-07","WA",14,0,"West"
"4231",4231,"2020-03-08","WA",13,0,"West"
"4232",4232,"2020-03-09","WA",19,0,"West"
"4233",4233,"2020-03-10","WA",14,0,"West"
"4234",4234,"2020-03-11","WA",25,0,"West"
"4235",4235,"2020-03-12","WA",34,3,"West"
"4236",4236,"2020-03-13","WA",25,0,"West"
"4237",4237,"2020-03-14","WA",28,0,"West"
"4238",4238,"2020-03-15","WA",25,0,"West"
"4239",4239,"2020-03-16","WA",22,0,"West"
"4240",4240,"2020-03-17","WA",36,0,"West"
"4241",4241,"2020-03-18","WA",27,11,"West"
"4242",4242,"2020-03-19","WA",40,15,"West"
"4243",4243,"2020-03-20","WA",33,9,"West"
"4244",4244,"2020-03-21","WA",13,9,"West"
"4245",4245,"2020-03-22","WA",23,0,"West"
"4246",4246,"2020-03-23","WA",16,0,"West"
"4247",4247,"2020-03-24","WA",36,0,"West"
"4248",4248,"2020-03-25","WA",28,3,"West"
"4249",4249,"2020-03-26","WA",19,3,"West"
"4250",4250,"2020-03-27","WA",21,0,"West"
"4251",4251,"2020-03-28","WA",20,0,"West"
"4252",4252,"2020-03-29","WA",13,0,"West"
"4253",4253,"2020-03-30","WA",16,0,"West"
"4254",4254,"2020-03-31","WA",6,0,"West"
"4255",4255,"2020-04-01","WA",16,0,"West"
"4256",4256,"2020-04-02","WA",15,3,"West"
"4257",4257,"2020-04-03","WA",8,0,"West"
"4258",4258,"2020-04-04","WA",8,0,"West"
"4259",4259,"2020-04-05","WA",9,0,"West"
"4260",4260,"2020-04-06","WA",15,0,"West"
"4261",4261,"2020-04-07","WA",9,0,"West"
"4262",4262,"2020-04-08","WA",9,0,"West"
"4263",4263,"2020-04-09","WA",3,0,"West"
"4264",4264,"2020-04-10","WA",10,0,"West"
"4265",4265,"2020-04-11","WA",10,0,"West"
"4266",4266,"2020-04-12","WA",5,0,"West"
"4267",4267,"2020-04-13","WA",8,0,"West"
"4268",4268,"2020-04-14","WA",6,0,"West"
"4269",4269,"2020-04-15","WA",9,0,"West"
"4270",4270,"2020-04-16","WA",9,0,"West"
"4271",4271,"2020-04-17","WA",17,0,"West"
"4272",4272,"2020-04-18","WA",8,0,"West"
"4273",4273,"2020-01-21","WI",48,0,"Midwest"
"4274",4274,"2020-01-22","WI",74,0,"Midwest"
"4275",4275,"2020-01-23","WI",57,0,"Midwest"
"4276",4276,"2020-01-24","WI",100,0,"Midwest"
"4277",4277,"2020-01-25","WI",91,7,"Midwest"
"4278",4278,"2020-01-26","WI",54,6,"Midwest"
"4279",4279,"2020-01-27","WI",31,6,"Midwest"
"4280",4280,"2020-01-28","WI",46,0,"Midwest"
"4281",4281,"2020-01-29","WI",35,0,"Midwest"
"4282",4282,"2020-01-30","WI",39,0,"Midwest"
"4283",4283,"2020-01-31","WI",12,0,"Midwest"
"4284",4284,"2020-02-01","WI",14,0,"Midwest"
"4285",4285,"2020-02-02","WI",31,0,"Midwest"
"4286",4286,"2020-02-03","WI",32,0,"Midwest"
"4287",4287,"2020-02-04","WI",26,0,"Midwest"
"4288",4288,"2020-02-05","WI",12,0,"Midwest"
"4289",4289,"2020-02-06","WI",15,0,"Midwest"
"4290",4290,"2020-02-07","WI",12,0,"Midwest"
"4291",4291,"2020-02-08","WI",14,0,"Midwest"
"4292",4292,"2020-02-09","WI",17,0,"Midwest"
"4293",4293,"2020-02-10","WI",17,0,"Midwest"
"4294",4294,"2020-02-11","WI",11,0,"Midwest"
"4295",4295,"2020-02-12","WI",14,6,"Midwest"
"4296",4296,"2020-02-13","WI",15,0,"Midwest"
"4297",4297,"2020-02-14","WI",9,6,"Midwest"
"4298",4298,"2020-02-15","WI",7,0,"Midwest"
"4299",4299,"2020-02-16","WI",13,0,"Midwest"
"4300",4300,"2020-02-17","WI",14,0,"Midwest"
"4301",4301,"2020-02-18","WI",16,0,"Midwest"
"4302",4302,"2020-02-19","WI",0,0,"Midwest"
"4303",4303,"2020-02-20","WI",11,0,"Midwest"
"4304",4304,"2020-02-21","WI",9,0,"Midwest"
"4305",4305,"2020-02-22","WI",13,0,"Midwest"
"4306",4306,"2020-02-23","WI",7,0,"Midwest"
"4307",4307,"2020-02-24","WI",19,0,"Midwest"
"4308",4308,"2020-02-25","WI",19,0,"Midwest"
"4309",4309,"2020-02-26","WI",11,0,"Midwest"
"4310",4310,"2020-02-27","WI",17,0,"Midwest"
"4311",4311,"2020-02-28","WI",20,0,"Midwest"
"4312",4312,"2020-02-29","WI",10,0,"Midwest"
"4313",4313,"2020-03-01","WI",19,0,"Midwest"
"4314",4314,"2020-03-02","WI",11,0,"Midwest"
"4315",4315,"2020-03-03","WI",14,0,"Midwest"
"4316",4316,"2020-03-04","WI",22,0,"Midwest"
"4317",4317,"2020-03-05","WI",14,0,"Midwest"
"4318",4318,"2020-03-06","WI",11,0,"Midwest"
"4319",4319,"2020-03-07","WI",16,0,"Midwest"
"4320",4320,"2020-03-08","WI",26,0,"Midwest"
"4321",4321,"2020-03-09","WI",8,0,"Midwest"
"4322",4322,"2020-03-10","WI",16,0,"Midwest"
"4323",4323,"2020-03-11","WI",19,0,"Midwest"
"4324",4324,"2020-03-12","WI",47,0,"Midwest"
"4325",4325,"2020-03-13","WI",41,0,"Midwest"
"4326",4326,"2020-03-14","WI",26,0,"Midwest"
"4327",4327,"2020-03-15","WI",19,0,"Midwest"
"4328",4328,"2020-03-16","WI",49,0,"Midwest"
"4329",4329,"2020-03-17","WI",49,5,"Midwest"
"4330",4330,"2020-03-18","WI",35,21,"Midwest"
"4331",4331,"2020-03-19","WI",61,8,"Midwest"
"4332",4332,"2020-03-20","WI",46,10,"Midwest"
"4333",4333,"2020-03-21","WI",54,6,"Midwest"
"4334",4334,"2020-03-22","WI",53,6,"Midwest"
"4335",4335,"2020-03-23","WI",27,5,"Midwest"
"4336",4336,"2020-03-24","WI",29,5,"Midwest"
"4337",4337,"2020-03-25","WI",35,0,"Midwest"
"4338",4338,"2020-03-26","WI",40,0,"Midwest"
"4339",4339,"2020-03-27","WI",28,5,"Midwest"
"4340",4340,"2020-03-28","WI",17,0,"Midwest"
"4341",4341,"2020-03-29","WI",25,0,"Midwest"
"4342",4342,"2020-03-30","WI",18,0,"Midwest"
"4343",4343,"2020-03-31","WI",18,0,"Midwest"
"4344",4344,"2020-04-01","WI",8,0,"Midwest"
"4345",4345,"2020-04-02","WI",13,0,"Midwest"
"4346",4346,"2020-04-03","WI",15,0,"Midwest"
"4347",4347,"2020-04-04","WI",6,6,"Midwest"
"4348",4348,"2020-04-05","WI",21,0,"Midwest"
"4349",4349,"2020-04-06","WI",20,0,"Midwest"
"4350",4350,"2020-04-07","WI",8,0,"Midwest"
"4351",4351,"2020-04-08","WI",10,0,"Midwest"
"4352",4352,"2020-04-09","WI",10,5,"Midwest"
"4353",4353,"2020-04-10","WI",8,0,"Midwest"
"4354",4354,"2020-04-11","WI",15,0,"Midwest"
"4355",4355,"2020-04-12","WI",14,0,"Midwest"
"4356",4356,"2020-04-13","WI",12,0,"Midwest"
"4357",4357,"2020-04-14","WI",14,5,"Midwest"
"4358",4358,"2020-04-15","WI",10,0,"Midwest"
"4359",4359,"2020-04-16","WI",14,0,"Midwest"
"4360",4360,"2020-04-17","WI",10,0,"Midwest"
"4361",4361,"2020-04-18","WI",6,0,"Midwest"
"4362",4362,"2020-01-21","WV",0,0,"South"
"4363",4363,"2020-01-22","WV",23,0,"South"
"4364",4364,"2020-01-23","WV",46,0,"South"
"4365",4365,"2020-01-24","WV",68,0,"South"
"4366",4366,"2020-01-25","WV",38,0,"South"
"4367",4367,"2020-01-26","WV",47,0,"South"
"4368",4368,"2020-01-27","WV",83,0,"South"
"4369",4369,"2020-01-28","WV",56,0,"South"
"4370",4370,"2020-01-29","WV",44,0,"South"
"4371",4371,"2020-01-30","WV",22,0,"South"
"4372",4372,"2020-01-31","WV",23,23,"South"
"4373",4373,"2020-02-01","WV",26,0,"South"
"4374",4374,"2020-02-02","WV",0,0,"South"
"4375",4375,"2020-02-03","WV",20,0,"South"
"4376",4376,"2020-02-04","WV",22,0,"South"
"4377",4377,"2020-02-05","WV",0,0,"South"
"4378",4378,"2020-02-06","WV",22,0,"South"
"4379",4379,"2020-02-07","WV",46,0,"South"
"4380",4380,"2020-02-08","WV",0,0,"South"
"4381",4381,"2020-02-09","WV",26,0,"South"
"4382",4382,"2020-02-10","WV",43,0,"South"
"4383",4383,"2020-02-11","WV",21,0,"South"
"4384",4384,"2020-02-12","WV",22,0,"South"
"4385",4385,"2020-02-13","WV",0,0,"South"
"4386",4386,"2020-02-14","WV",24,0,"South"
"4387",4387,"2020-02-15","WV",52,0,"South"
"4388",4388,"2020-02-16","WV",51,0,"South"
"4389",4389,"2020-02-17","WV",0,0,"South"
"4390",4390,"2020-02-18","WV",42,0,"South"
"4391",4391,"2020-02-19","WV",22,0,"South"
"4392",4392,"2020-02-20","WV",0,0,"South"
"4393",4393,"2020-02-21","WV",0,0,"South"
"4394",4394,"2020-02-22","WV",0,0,"South"
"4395",4395,"2020-02-23","WV",0,0,"South"
"4396",4396,"2020-02-24","WV",21,0,"South"
"4397",4397,"2020-02-25","WV",21,0,"South"
"4398",4398,"2020-02-26","WV",21,21,"South"
"4399",4399,"2020-02-27","WV",21,0,"South"
"4400",4400,"2020-02-28","WV",21,0,"South"
"4401",4401,"2020-02-29","WV",0,0,"South"
"4402",4402,"2020-03-01","WV",100,0,"South"
"4403",4403,"2020-03-02","WV",21,0,"South"
"4404",4404,"2020-03-03","WV",42,0,"South"
"4405",4405,"2020-03-04","WV",0,0,"South"
"4406",4406,"2020-03-05","WV",22,0,"South"
"4407",4407,"2020-03-06","WV",0,0,"South"
"4408",4408,"2020-03-07","WV",25,0,"South"
"4409",4409,"2020-03-08","WV",50,0,"South"
"4410",4410,"2020-03-09","WV",0,0,"South"
"4411",4411,"2020-03-10","WV",43,0,"South"
"4412",4412,"2020-03-11","WV",0,0,"South"
"4413",4413,"2020-03-12","WV",32,0,"South"
"4414",4414,"2020-03-13","WV",0,0,"South"
"4415",4415,"2020-03-14","WV",25,0,"South"
"4416",4416,"2020-03-15","WV",24,0,"South"
"4417",4417,"2020-03-16","WV",33,0,"South"
"4418",4418,"2020-03-17","WV",43,0,"South"
"4419",4419,"2020-03-18","WV",44,22,"South"
"4420",4420,"2020-03-19","WV",42,0,"South"
"4421",4421,"2020-03-20","WV",61,20,"South"
"4422",4422,"2020-03-21","WV",22,0,"South"
"4423",4423,"2020-03-22","WV",0,0,"South"
"4424",4424,"2020-03-23","WV",18,0,"South"
"4425",4425,"2020-03-24","WV",41,21,"South"
"4426",4426,"2020-03-25","WV",30,0,"South"
"4427",4427,"2020-03-26","WV",65,0,"South"
"4428",4428,"2020-03-27","WV",39,0,"South"
"4429",4429,"2020-03-28","WV",46,0,"South"
"4430",4430,"2020-03-29","WV",0,0,"South"
"4431",4431,"2020-03-30","WV",20,0,"South"
"4432",4432,"2020-03-31","WV",19,0,"South"
"4433",4433,"2020-04-01","WV",0,0,"South"
"4434",4434,"2020-04-02","WV",40,0,"South"
"4435",4435,"2020-04-03","WV",21,0,"South"
"4436",4436,"2020-04-04","WV",46,0,"South"
"4437",4437,"2020-04-05","WV",22,0,"South"
"4438",4438,"2020-04-06","WV",0,0,"South"
"4439",4439,"2020-04-07","WV",42,0,"South"
"4440",4440,"2020-04-08","WV",0,0,"South"
"4441",4441,"2020-04-09","WV",20,0,"South"
"4442",4442,"2020-04-10","WV",0,0,"South"
