"","Day","State","ChinaVirusInterest","KungFluInterest"
"3711",2020-03-22,"SD",42,0
"3712",2020-03-23,"SD",33,0
"3713",2020-03-24,"SD",35,0
"3714",2020-03-25,"SD",0,0
"3715",2020-03-26,"SD",34,0
"3716",2020-03-27,"SD",67,0
"3717",2020-03-28,"SD",0,0
"3718",2020-03-29,"SD",41,0
"3719",2020-03-30,"SD",0,0
"3720",2020-03-31,"SD",34,0
"3721",2020-04-01,"SD",0,0
"3722",2020-04-02,"SD",0,0
"3723",2020-04-03,"SD",33,33
"3724",2020-04-04,"SD",0,0
"3725",2020-04-05,"SD",0,0
"3726",2020-04-06,"SD",0,0
"3727",2020-04-07,"SD",0,0
"3728",2020-04-08,"SD",0,0
"3729",2020-04-09,"SD",0,0
"3730",2020-04-10,"SD",0,0
"3731",2020-04-11,"SD",0,0
"3732",2020-04-12,"SD",40,0
"3733",2020-04-13,"SD",0,0
"3734",2020-04-14,"SD",0,0
"3735",2020-04-15,"SD",0,0
"3736",2020-04-16,"SD",33,0
"3737",2020-04-17,"SD",50,0
"3738",2020-04-18,"SD",0,0
"3739",2020-01-21,"TN",26,0
"3740",2020-01-22,"TN",44,0
"3741",2020-01-23,"TN",75,0
"3742",2020-01-24,"TN",100,0
"3743",2020-01-25,"TN",46,0
"3744",2020-01-26,"TN",46,0
"3745",2020-01-27,"TN",55,0
"3746",2020-01-28,"TN",38,0
"3747",2020-01-29,"TN",41,6
"3748",2020-01-30,"TN",24,0
"3749",2020-01-31,"TN",21,0
"3750",2020-02-01,"TN",33,0
"3751",2020-02-02,"TN",17,0
"3752",2020-02-03,"TN",13,0
"3753",2020-02-04,"TN",17,0
"3754",2020-02-05,"TN",11,0
"3755",2020-02-06,"TN",17,0
"3756",2020-02-07,"TN",18,0
"3757",2020-02-08,"TN",13,0
"3758",2020-02-09,"TN",17,0
"3759",2020-02-10,"TN",14,0
"3760",2020-02-11,"TN",14,0
"3761",2020-02-12,"TN",17,0
"3762",2020-02-13,"TN",14,0
"3763",2020-02-14,"TN",6,0
"3764",2020-02-15,"TN",20,0
"3765",2020-02-16,"TN",7,0
"3766",2020-02-17,"TN",18,0
"3767",2020-02-18,"TN",11,0
"3768",2020-02-19,"TN",6,0
"3769",2020-02-20,"TN",14,0
"3770",2020-02-21,"TN",9,6
"3771",2020-02-22,"TN",0,0
"3772",2020-02-23,"TN",13,0
"3773",2020-02-24,"TN",5,0
"3774",2020-02-25,"TN",8,0
"3775",2020-02-26,"TN",13,0
"3776",2020-02-27,"TN",16,5
"3777",2020-02-28,"TN",11,0
"3778",2020-02-29,"TN",19,6
"3779",2020-03-01,"TN",23,0
"3780",2020-03-02,"TN",8,0
"3781",2020-03-03,"TN",19,0
"3782",2020-03-04,"TN",16,0
"3783",2020-03-05,"TN",14,0
"3784",2020-03-06,"TN",8,0
"3785",2020-03-07,"TN",7,0
"3786",2020-03-08,"TN",13,0
"3787",2020-03-09,"TN",17,0
"3788",2020-03-10,"TN",25,5
"3789",2020-03-11,"TN",30,0
"3790",2020-03-12,"TN",26,0
"3791",2020-03-13,"TN",65,0
"3792",2020-03-14,"TN",33,0
"3793",2020-03-15,"TN",26,0
"3794",2020-03-16,"TN",28,6
"3795",2020-03-17,"TN",20,0
"3796",2020-03-18,"TN",45,6
"3797",2020-03-19,"TN",45,14
"3798",2020-03-20,"TN",34,16
"3799",2020-03-21,"TN",34,19
"3800",2020-03-22,"TN",51,0
"3801",2020-03-23,"TN",37,0
"3802",2020-03-24,"TN",42,0
"3803",2020-03-25,"TN",44,0
"3804",2020-03-26,"TN",26,0
"3805",2020-03-27,"TN",35,0
"3806",2020-03-28,"TN",16,0
"3807",2020-03-29,"TN",27,0
"3808",2020-03-30,"TN",29,0
"3809",2020-03-31,"TN",16,0
"3810",2020-04-01,"TN",29,0
"3811",2020-04-02,"TN",27,0
"3812",2020-04-03,"TN",19,0
"3813",2020-04-04,"TN",16,13
"3814",2020-04-05,"TN",19,0
"3815",2020-04-06,"TN",16,0
"3816",2020-04-07,"TN",13,0
"3817",2020-04-08,"TN",8,0
"3818",2020-04-09,"TN",8,0
"3819",2020-04-10,"TN",14,0
"3820",2020-04-11,"TN",0,0
"3821",2020-04-12,"TN",9,0
"3822",2020-04-13,"TN",5,0
"3823",2020-04-14,"TN",13,5
"3824",2020-04-15,"TN",10,0
"3825",2020-04-16,"TN",8,0
"3826",2020-04-17,"TN",11,0
"3827",2020-04-18,"TN",9,0
"3828",2020-01-21,"TX",37,0
"3829",2020-01-22,"TX",59,0
"3830",2020-01-23,"TX",73,0
"3831",2020-01-24,"TX",100,0
"3832",2020-01-25,"TX",82,1
"3833",2020-01-26,"TX",55,2
"3834",2020-01-27,"TX",52,0
"3835",2020-01-28,"TX",43,1
"3836",2020-01-29,"TX",48,0
"3837",2020-01-30,"TX",37,1
"3838",2020-01-31,"TX",26,0
"3839",2020-02-01,"TX",23,0
"3840",2020-02-02,"TX",20,0
"3841",2020-02-03,"TX",21,0
"3842",2020-02-04,"TX",21,0
"3843",2020-02-05,"TX",19,0
"3844",2020-02-06,"TX",17,0
"3845",2020-02-07,"TX",16,1
"3846",2020-02-08,"TX",20,0
"3847",2020-02-09,"TX",15,0
"3848",2020-02-10,"TX",14,0
"3849",2020-02-11,"TX",20,0
"3850",2020-02-12,"TX",15,0
"3851",2020-02-13,"TX",21,0
"3852",2020-02-14,"TX",15,0
"3853",2020-02-15,"TX",15,0
"3854",2020-02-16,"TX",12,0
"3855",2020-02-17,"TX",15,0
"3856",2020-02-18,"TX",9,0
"3857",2020-02-19,"TX",9,0
"3858",2020-02-20,"TX",6,1
"3859",2020-02-21,"TX",7,0
"3860",2020-02-22,"TX",13,0
"3861",2020-02-23,"TX",3,0
"3862",2020-02-24,"TX",9,0
"3863",2020-02-25,"TX",11,0
"3864",2020-02-26,"TX",15,0
"3865",2020-02-27,"TX",14,0
"3866",2020-02-28,"TX",11,0
"3867",2020-02-29,"TX",13,0
"3868",2020-03-01,"TX",11,0
"3869",2020-03-02,"TX",18,0
"3870",2020-03-03,"TX",15,0
"3871",2020-03-04,"TX",12,1
"3872",2020-03-05,"TX",17,1
"3873",2020-03-06,"TX",12,0
"3874",2020-03-07,"TX",16,0
"3875",2020-03-08,"TX",11,1
"3876",2020-03-09,"TX",11,2
"3877",2020-03-10,"TX",14,0
"3878",2020-03-11,"TX",22,0
"3879",2020-03-12,"TX",37,1
"3880",2020-03-13,"TX",32,0
"3881",2020-03-14,"TX",29,1
"3882",2020-03-15,"TX",29,0
"3883",2020-03-16,"TX",30,0
"3884",2020-03-17,"TX",36,1
"3885",2020-03-18,"TX",42,11
"3886",2020-03-19,"TX",42,9
"3887",2020-03-20,"TX",40,7
"3888",2020-03-21,"TX",40,3
"3889",2020-03-22,"TX",29,3
"3890",2020-03-23,"TX",28,2
"3891",2020-03-24,"TX",29,1
"3892",2020-03-25,"TX",47,2
"3893",2020-03-26,"TX",44,0
"3894",2020-03-27,"TX",27,0
"3895",2020-03-28,"TX",26,2
"3896",2020-03-29,"TX",23,1
"3897",2020-03-30,"TX",13,4
"3898",2020-03-31,"TX",21,0
"3899",2020-04-01,"TX",17,1
"3900",2020-04-02,"TX",15,1
"3901",2020-04-03,"TX",16,1
"3902",2020-04-04,"TX",15,0
"3903",2020-04-05,"TX",14,1
"3904",2020-04-06,"TX",18,0
"3905",2020-04-07,"TX",9,0
"3906",2020-04-08,"TX",14,1
"3907",2020-04-09,"TX",7,1
"3908",2020-04-10,"TX",8,0
"3909",2020-04-11,"TX",14,1
"3910",2020-04-12,"TX",4,1
"3911",2020-04-13,"TX",7,0
"3912",2020-04-14,"TX",12,0
"3913",2020-04-15,"TX",8,1
"3914",2020-04-16,"TX",9,0
"3915",2020-04-17,"TX",10,0
"3916",2020-04-18,"TX",8,0
"3917",2020-01-21,"UT",49,0
"3918",2020-01-22,"UT",77,0
"3919",2020-01-23,"UT",48,0
"3920",2020-01-24,"UT",97,0
"3921",2020-01-25,"UT",100,0
"3922",2020-01-26,"UT",94,10
"3923",2020-01-27,"UT",59,0
"3924",2020-01-28,"UT",33,0
"3925",2020-01-29,"UT",15,19
"3926",2020-01-30,"UT",43,10
"3927",2020-01-31,"UT",54,10
"3928",2020-02-01,"UT",39,0
"3929",2020-02-02,"UT",22,11
"3930",2020-02-03,"UT",30,0
"3931",2020-02-04,"UT",14,0
"3932",2020-02-05,"UT",24,0
"3933",2020-02-06,"UT",19,0
"3934",2020-02-07,"UT",19,0
"3935",2020-02-08,"UT",22,0
"3936",2020-02-09,"UT",23,0
"3937",2020-02-10,"UT",28,0
"3938",2020-02-11,"UT",14,0
"3939",2020-02-12,"UT",19,0
"3940",2020-02-13,"UT",14,0
"3941",2020-02-14,"UT",30,0
"3942",2020-02-15,"UT",0,0
"3943",2020-02-16,"UT",11,0
"3944",2020-02-17,"UT",10,0
"3945",2020-02-18,"UT",9,0
"3946",2020-02-19,"UT",0,0
"3947",2020-02-20,"UT",9,0
"3948",2020-02-21,"UT",18,0
"3949",2020-02-22,"UT",11,0
"3950",2020-02-23,"UT",11,0
"3951",2020-02-24,"UT",9,0
"3952",2020-02-25,"UT",27,0
"3953",2020-02-26,"UT",18,0
"3954",2020-02-27,"UT",18,0
"3955",2020-02-28,"UT",19,0
"3956",2020-02-29,"UT",26,0
"3957",2020-03-01,"UT",10,0
"3958",2020-03-02,"UT",13,0
"3959",2020-03-03,"UT",13,0
"3960",2020-03-04,"UT",13,0
"3961",2020-03-05,"UT",9,0
"3962",2020-03-06,"UT",14,0
"3963",2020-03-07,"UT",27,0
"3964",2020-03-08,"UT",0,0
"3965",2020-03-09,"UT",13,0
"3966",2020-03-10,"UT",44,0
"3967",2020-03-11,"UT",13,0
"3968",2020-03-12,"UT",45,0
"3969",2020-03-13,"UT",31,0
"3970",2020-03-14,"UT",16,0
"3971",2020-03-15,"UT",16,0
"3972",2020-03-16,"UT",36,0
"3973",2020-03-17,"UT",27,0
"3974",2020-03-18,"UT",22,0
"3975",2020-03-19,"UT",33,8
"3976",2020-03-20,"UT",49,0
"3977",2020-03-21,"UT",45,10
"3978",2020-03-22,"UT",41,10
"3979",2020-03-23,"UT",23,0
"3980",2020-03-24,"UT",40,0
"3981",2020-03-25,"UT",20,8
"3982",2020-03-26,"UT",44,8
"3983",2020-03-27,"UT",39,0
"3984",2020-03-28,"UT",19,0
"3985",2020-03-29,"UT",0,0
"3986",2020-03-30,"UT",24,0
"3987",2020-03-31,"UT",16,0
"3988",2020-04-01,"UT",20,0
"3989",2020-04-02,"UT",16,0
"3990",2020-04-03,"UT",17,0
"3991",2020-04-04,"UT",10,0
"3992",2020-04-05,"UT",24,0
"3993",2020-04-06,"UT",20,0
"3994",2020-04-07,"UT",13,0
"3995",2020-04-08,"UT",17,9
"3996",2020-04-09,"UT",17,0
"3997",2020-04-10,"UT",9,0
"3998",2020-04-11,"UT",15,0
"3999",2020-04-12,"UT",10,0
"4000",2020-04-13,"UT",12,0
"4001",2020-04-14,"UT",8,0
"4002",2020-04-15,"UT",11,0
"4003",2020-04-16,"UT",15,0
"4004",2020-04-17,"UT",0,0
"4005",2020-04-18,"UT",28,0
"4006",2020-01-21,"VA",45,0
"4007",2020-01-22,"VA",42,0
"4008",2020-01-23,"VA",83,0
"4009",2020-01-24,"VA",100,5
"4010",2020-01-25,"VA",60,5
"4011",2020-01-26,"VA",85,5
"4012",2020-01-27,"VA",77,4
"4013",2020-01-28,"VA",45,0
"4014",2020-01-29,"VA",58,4
"4015",2020-01-30,"VA",57,5
"4016",2020-01-31,"VA",28,0
"4017",2020-02-01,"VA",54,0
"4018",2020-02-02,"VA",32,0
"4019",2020-02-03,"VA",12,0
"4020",2020-02-04,"VA",18,0
"4021",2020-02-05,"VA",11,0
"4022",2020-02-06,"VA",18,0
"4023",2020-02-07,"VA",30,0
"4024",2020-02-08,"VA",14,0
"4025",2020-02-09,"VA",11,0
"4026",2020-02-10,"VA",13,0
"4027",2020-02-11,"VA",20,0
"4028",2020-02-12,"VA",14,0
"4029",2020-02-13,"VA",28,0
"4030",2020-02-14,"VA",24,0
"4031",2020-02-15,"VA",17,0
"4032",2020-02-16,"VA",16,0
"4033",2020-02-17,"VA",15,0
"4034",2020-02-18,"VA",24,0
"4035",2020-02-19,"VA",9,0
"4036",2020-02-20,"VA",9,0
"4037",2020-02-21,"VA",7,0
"4038",2020-02-22,"VA",16,0
"4039",2020-02-23,"VA",8,0
"4040",2020-02-24,"VA",15,0
"4041",2020-02-25,"VA",13,0
"4042",2020-02-26,"VA",17,0
"4043",2020-02-27,"VA",24,0
"4044",2020-02-28,"VA",28,5
"4045",2020-02-29,"VA",22,0
"4046",2020-03-01,"VA",19,0
"4047",2020-03-02,"VA",20,9
"4048",2020-03-03,"VA",4,0
"4049",2020-03-04,"VA",17,0
"4050",2020-03-05,"VA",26,0
"4051",2020-03-06,"VA",9,0
"4052",2020-03-07,"VA",31,0
"4053",2020-03-08,"VA",25,0
"4054",2020-03-09,"VA",24,4
"4055",2020-03-10,"VA",13,4
"4056",2020-03-11,"VA",18,0
"4057",2020-03-12,"VA",73,4
"4058",2020-03-13,"VA",33,0
"4059",2020-03-14,"VA",31,0
"4060",2020-03-15,"VA",30,0
"4061",2020-03-16,"VA",47,0
"4062",2020-03-17,"VA",51,4
"4063",2020-03-18,"VA",47,17
"4064",2020-03-19,"VA",39,11
"4065",2020-03-20,"VA",36,19
"4066",2020-03-21,"VA",41,10
"4067",2020-03-22,"VA",24,5
"4068",2020-03-23,"VA",28,8
"4069",2020-03-24,"VA",49,8
"4070",2020-03-25,"VA",48,8
"4071",2020-03-26,"VA",52,0
"4072",2020-03-27,"VA",45,0
"4073",2020-03-28,"VA",36,5
"4074",2020-03-29,"VA",29,5
"4075",2020-03-30,"VA",28,0
"4076",2020-03-31,"VA",28,0
"4077",2020-04-01,"VA",38,0
"4078",2020-04-02,"VA",10,4
"4079",2020-04-03,"VA",18,0
"4080",2020-04-04,"VA",19,0
"4081",2020-04-05,"VA",22,0
"4082",2020-04-06,"VA",14,0
"4083",2020-04-07,"VA",15,0
"4084",2020-04-08,"VA",21,0
"4085",2020-04-09,"VA",17,0
"4086",2020-04-10,"VA",15,4
"4087",2020-04-11,"VA",12,0
"4088",2020-04-12,"VA",15,0
"4089",2020-04-13,"VA",12,4
"4090",2020-04-14,"VA",10,0
"4091",2020-04-15,"VA",10,0
"4092",2020-04-16,"VA",12,0
"4093",2020-04-17,"VA",10,0
"4094",2020-04-18,"VA",12,0
"4095",2020-01-21,"VT",0,0
"4096",2020-01-22,"VT",74,0
"4097",2020-01-23,"VT",37,0
"4098",2020-01-24,"VT",37,0
"4099",2020-01-25,"VT",59,0
"4100",2020-01-26,"VT",71,0
"4101",2020-01-27,"VT",33,0
"4102",2020-01-28,"VT",68,0
"4103",2020-01-29,"VT",53,0
"4104",2020-01-30,"VT",54,0
"4105",2020-01-31,"VT",73,0
"4106",2020-02-01,"VT",0,0
"4107",2020-02-02,"VT",0,0
"4108",2020-02-03,"VT",32,0
"4109",2020-02-04,"VT",34,0
"4110",2020-02-05,"VT",0,0
"4111",2020-02-06,"VT",34,0
"4112",2020-02-07,"VT",0,0
"4113",2020-02-08,"VT",0,0
"4114",2020-02-09,"VT",0,0
"4115",2020-02-10,"VT",0,0
"4116",2020-02-11,"VT",0,0
"4117",2020-02-12,"VT",0,0
"4118",2020-02-13,"VT",0,0
"4119",2020-02-14,"VT",0,0
"4120",2020-02-15,"VT",38,0
"4121",2020-02-16,"VT",35,0
"4122",2020-02-17,"VT",0,0
"4123",2020-02-18,"VT",0,0
"4124",2020-02-19,"VT",0,0
"4125",2020-02-20,"VT",0,0
"4126",2020-02-21,"VT",0,0
"4127",2020-02-22,"VT",0,0
"4128",2020-02-23,"VT",0,0
"4129",2020-02-24,"VT",36,0
"4130",2020-02-25,"VT",34,0
"4131",2020-02-26,"VT",0,0
"4132",2020-02-27,"VT",0,0
"4133",2020-02-28,"VT",72,0
"4134",2020-02-29,"VT",40,0
"4135",2020-03-01,"VT",0,0
"4136",2020-03-02,"VT",100,0
"4137",2020-03-03,"VT",0,0
"4138",2020-03-04,"VT",46,0
"4139",2020-03-05,"VT",33,0
"4140",2020-03-06,"VT",34,0
"4141",2020-03-07,"VT",74,0
"4142",2020-03-08,"VT",0,0
"4143",2020-03-09,"VT",0,0
"4144",2020-03-10,"VT",34,0
"4145",2020-03-11,"VT",0,0
"4146",2020-03-12,"VT",33,0
"4147",2020-03-13,"VT",66,0
"4148",2020-03-14,"VT",0,0
"4149",2020-03-15,"VT",0,0
"4150",2020-03-16,"VT",63,0
"4151",2020-03-17,"VT",31,0
"4152",2020-03-18,"VT",0,0
"4153",2020-03-19,"VT",32,0
"4154",2020-03-20,"VT",62,0
"4155",2020-03-21,"VT",36,0
"4156",2020-03-22,"VT",35,0
"4157",2020-03-23,"VT",0,0
"4158",2020-03-24,"VT",57,0
"4159",2020-03-25,"VT",0,0
"4160",2020-03-26,"VT",30,0
"4161",2020-03-27,"VT",0,0
"4162",2020-03-28,"VT",34,0
"4163",2020-03-29,"VT",31,0
"4164",2020-03-30,"VT",0,0
"4165",2020-03-31,"VT",29,0
"4166",2020-04-01,"VT",0,0
"4167",2020-04-02,"VT",0,0
"4168",2020-04-03,"VT",0,0
"4169",2020-04-04,"VT",0,0
"4170",2020-04-05,"VT",0,0
"4171",2020-04-06,"VT",0,0
"4172",2020-04-07,"VT",30,0
"4173",2020-04-08,"VT",0,0
"4174",2020-04-09,"VT",0,0
"4175",2020-04-10,"VT",0,0
"4176",2020-04-11,"VT",0,0
"4177",2020-04-12,"VT",0,0
"4178",2020-04-13,"VT",0,0
"4179",2020-04-14,"VT",0,0
"4180",2020-04-15,"VT",0,0
"4181",2020-04-16,"VT",0,0
"4182",2020-04-17,"VT",0,0
"4183",2020-04-18,"VT",34,0
"4184",2020-01-21,"WA",92,0
"4185",2020-01-22,"WA",100,0
"4186",2020-01-23,"WA",79,0
"4187",2020-01-24,"WA",100,0
"4188",2020-01-25,"WA",99,4
"4189",2020-01-26,"WA",56,0
"4190",2020-01-27,"WA",52,3
"4191",2020-01-28,"WA",47,0
"4192",2020-01-29,"WA",48,0
"4193",2020-01-30,"WA",24,0
"4194",2020-01-31,"WA",39,0
"4195",2020-02-01,"WA",27,0
"4196",2020-02-02,"WA",23,0
"4197",2020-02-03,"WA",17,0
"4198",2020-02-04,"WA",17,0
"4199",2020-02-05,"WA",15,0
"4200",2020-02-06,"WA",17,0
"4201",2020-02-07,"WA",19,0
"4202",2020-02-08,"WA",23,0
"4203",2020-02-09,"WA",14,0
"4204",2020-02-10,"WA",23,0
"4205",2020-02-11,"WA",21,0
"4206",2020-02-12,"WA",10,0
"4207",2020-02-13,"WA",17,0
"4208",2020-02-14,"WA",19,0
"4209",2020-02-15,"WA",15,0
"4210",2020-02-16,"WA",13,0
"4211",2020-02-17,"WA",4,0
"4212",2020-02-18,"WA",13,0
"4213",2020-02-19,"WA",12,0
"4214",2020-02-20,"WA",10,0
"4215",2020-02-21,"WA",8,0
"4216",2020-02-22,"WA",10,0
"4217",2020-02-23,"WA",4,0
"4218",2020-02-24,"WA",5,0
"4219",2020-02-25,"WA",13,0
"4220",2020-02-26,"WA",16,0
"4221",2020-02-27,"WA",16,0
"4222",2020-02-28,"WA",16,0
"4223",2020-02-29,"WA",23,0
"4224",2020-03-01,"WA",33,0
"4225",2020-03-02,"WA",22,0
"4226",2020-03-03,"WA",19,0
"4227",2020-03-04,"WA",22,0
"4228",2020-03-05,"WA",26,0
"4229",2020-03-06,"WA",13,0
"4230",2020-03-07,"WA",14,0
"4231",2020-03-08,"WA",13,0
"4232",2020-03-09,"WA",19,0
"4233",2020-03-10,"WA",14,0
"4234",2020-03-11,"WA",25,0
"4235",2020-03-12,"WA",34,3
"4236",2020-03-13,"WA",25,0
"4237",2020-03-14,"WA",28,0
"4238",2020-03-15,"WA",25,0
"4239",2020-03-16,"WA",22,0
"4240",2020-03-17,"WA",36,0
"4241",2020-03-18,"WA",27,11
"4242",2020-03-19,"WA",40,15
"4243",2020-03-20,"WA",33,9
"4244",2020-03-21,"WA",13,9
"4245",2020-03-22,"WA",23,0
"4246",2020-03-23,"WA",16,0
"4247",2020-03-24,"WA",36,0
"4248",2020-03-25,"WA",28,3
"4249",2020-03-26,"WA",19,3
"4250",2020-03-27,"WA",21,0
"4251",2020-03-28,"WA",20,0
"4252",2020-03-29,"WA",13,0
"4253",2020-03-30,"WA",16,0
"4254",2020-03-31,"WA",6,0
"4255",2020-04-01,"WA",16,0
"4256",2020-04-02,"WA",15,3
"4257",2020-04-03,"WA",8,0
"4258",2020-04-04,"WA",8,0
"4259",2020-04-05,"WA",9,0
"4260",2020-04-06,"WA",15,0
"4261",2020-04-07,"WA",9,0
"4262",2020-04-08,"WA",9,0
"4263",2020-04-09,"WA",3,0
"4264",2020-04-10,"WA",10,0
"4265",2020-04-11,"WA",10,0
"4266",2020-04-12,"WA",5,0
"4267",2020-04-13,"WA",8,0
"4268",2020-04-14,"WA",6,0
"4269",2020-04-15,"WA",9,0
"4270",2020-04-16,"WA",9,0
"4271",2020-04-17,"WA",17,0
"4272",2020-04-18,"WA",8,0
"4273",2020-01-21,"WI",48,0
"4274",2020-01-22,"WI",74,0
"4275",2020-01-23,"WI",57,0
"4276",2020-01-24,"WI",100,0
"4277",2020-01-25,"WI",91,7
"4278",2020-01-26,"WI",54,6
"4279",2020-01-27,"WI",31,6
"4280",2020-01-28,"WI",46,0
"4281",2020-01-29,"WI",35,0
"4282",2020-01-30,"WI",39,0
"4283",2020-01-31,"WI",12,0
"4284",2020-02-01,"WI",14,0
"4285",2020-02-02,"WI",31,0
"4286",2020-02-03,"WI",32,0
"4287",2020-02-04,"WI",26,0
"4288",2020-02-05,"WI",12,0
"4289",2020-02-06,"WI",15,0
"4290",2020-02-07,"WI",12,0
"4291",2020-02-08,"WI",14,0
"4292",2020-02-09,"WI",17,0
"4293",2020-02-10,"WI",17,0
"4294",2020-02-11,"WI",11,0
"4295",2020-02-12,"WI",14,6
"4296",2020-02-13,"WI",15,0
"4297",2020-02-14,"WI",9,6
"4298",2020-02-15,"WI",7,0
"4299",2020-02-16,"WI",13,0
"4300",2020-02-17,"WI",14,0
"4301",2020-02-18,"WI",16,0
"4302",2020-02-19,"WI",0,0
"4303",2020-02-20,"WI",11,0
"4304",2020-02-21,"WI",9,0
"4305",2020-02-22,"WI",13,0
"4306",2020-02-23,"WI",7,0
"4307",2020-02-24,"WI",19,0
"4308",2020-02-25,"WI",19,0
"4309",2020-02-26,"WI",11,0
"4310",2020-02-27,"WI",17,0
"4311",2020-02-28,"WI",20,0
"4312",2020-02-29,"WI",10,0
"4313",2020-03-01,"WI",19,0
"4314",2020-03-02,"WI",11,0
"4315",2020-03-03,"WI",14,0
"4316",2020-03-04,"WI",22,0
"4317",2020-03-05,"WI",14,0
"4318",2020-03-06,"WI",11,0
"4319",2020-03-07,"WI",16,0
"4320",2020-03-08,"WI",26,0
"4321",2020-03-09,"WI",8,0
"4322",2020-03-10,"WI",16,0
"4323",2020-03-11,"WI",19,0
"4324",2020-03-12,"WI",47,0
"4325",2020-03-13,"WI",41,0
"4326",2020-03-14,"WI",26,0
"4327",2020-03-15,"WI",19,0
"4328",2020-03-16,"WI",49,0
"4329",2020-03-17,"WI",49,5
"4330",2020-03-18,"WI",35,21
"4331",2020-03-19,"WI",61,8
"4332",2020-03-20,"WI",46,10
"4333",2020-03-21,"WI",54,6
"4334",2020-03-22,"WI",53,6
"4335",2020-03-23,"WI",27,5
"4336",2020-03-24,"WI",29,5
"4337",2020-03-25,"WI",35,0
"4338",2020-03-26,"WI",40,0
"4339",2020-03-27,"WI",28,5
"4340",2020-03-28,"WI",17,0
"4341",2020-03-29,"WI",25,0
"4342",2020-03-30,"WI",18,0
"4343",2020-03-31,"WI",18,0
"4344",2020-04-01,"WI",8,0
"4345",2020-04-02,"WI",13,0
"4346",2020-04-03,"WI",15,0
"4347",2020-04-04,"WI",6,6
"4348",2020-04-05,"WI",21,0
"4349",2020-04-06,"WI",20,0
"4350",2020-04-07,"WI",8,0
"4351",2020-04-08,"WI",10,0
"4352",2020-04-09,"WI",10,5
"4353",2020-04-10,"WI",8,0
"4354",2020-04-11,"WI",15,0
"4355",2020-04-12,"WI",14,0
"4356",2020-04-13,"WI",12,0
"4357",2020-04-14,"WI",14,5
"4358",2020-04-15,"WI",10,0
"4359",2020-04-16,"WI",14,0
"4360",2020-04-17,"WI",10,0
"4361",2020-04-18,"WI",6,0
"4362",2020-01-21,"WV",0,0
"4363",2020-01-22,"WV",23,0
"4364",2020-01-23,"WV",46,0
"4365",2020-01-24,"WV",68,0
"4366",2020-01-25,"WV",38,0
"4367",2020-01-26,"WV",47,0
"4368",2020-01-27,"WV",83,0
"4369",2020-01-28,"WV",56,0
"4370",2020-01-29,"WV",44,0
"4371",2020-01-30,"WV",22,0
"4372",2020-01-31,"WV",23,23
"4373",2020-02-01,"WV",26,0
"4374",2020-02-02,"WV",0,0
"4375",2020-02-03,"WV",20,0
"4376",2020-02-04,"WV",22,0
"4377",2020-02-05,"WV",0,0
"4378",2020-02-06,"WV",22,0
"4379",2020-02-07,"WV",46,0
"4380",2020-02-08,"WV",0,0
"4381",2020-02-09,"WV",26,0
"4382",2020-02-10,"WV",43,0
"4383",2020-02-11,"WV",21,0
"4384",2020-02-12,"WV",22,0
"4385",2020-02-13,"WV",0,0
"4386",2020-02-14,"WV",24,0
"4387",2020-02-15,"WV",52,0
"4388",2020-02-16,"WV",51,0
"4389",2020-02-17,"WV",0,0
"4390",2020-02-18,"WV",42,0
"4391",2020-02-19,"WV",22,0
"4392",2020-02-20,"WV",0,0
"4393",2020-02-21,"WV",0,0
"4394",2020-02-22,"WV",0,0
"4395",2020-02-23,"WV",0,0
"4396",2020-02-24,"WV",21,0
"4397",2020-02-25,"WV",21,0
"4398",2020-02-26,"WV",21,21
"4399",2020-02-27,"WV",21,0
"4400",2020-02-28,"WV",21,0
"4401",2020-02-29,"WV",0,0
"4402",2020-03-01,"WV",100,0
"4403",2020-03-02,"WV",21,0
"4404",2020-03-03,"WV",42,0
"4405",2020-03-04,"WV",0,0
"4406",2020-03-05,"WV",22,0
"4407",2020-03-06,"WV",0,0
"4408",2020-03-07,"WV",25,0
"4409",2020-03-08,"WV",50,0
"4410",2020-03-09,"WV",0,0
"4411",2020-03-10,"WV",43,0
"4412",2020-03-11,"WV",0,0
"4413",2020-03-12,"WV",32,0
"4414",2020-03-13,"WV",0,0
"4415",2020-03-14,"WV",25,0
"4416",2020-03-15,"WV",24,0
"4417",2020-03-16,"WV",33,0
"4418",2020-03-17,"WV",43,0
"4419",2020-03-18,"WV",44,22
"4420",2020-03-19,"WV",42,0
"4421",2020-03-20,"WV",61,20
"4422",2020-03-21,"WV",22,0
"4423",2020-03-22,"WV",0,0
"4424",2020-03-23,"WV",18,0
"4425",2020-03-24,"WV",41,21
"4426",2020-03-25,"WV",30,0
"4427",2020-03-26,"WV",65,0
"4428",2020-03-27,"WV",39,0
"4429",2020-03-28,"WV",46,0
"4430",2020-03-29,"WV",0,0
"4431",2020-03-30,"WV",20,0
"4432",2020-03-31,"WV",19,0
"4433",2020-04-01,"WV",0,0
"4434",2020-04-02,"WV",40,0
"4435",2020-04-03,"WV",21,0
"4436",2020-04-04,"WV",46,0
"4437",2020-04-05,"WV",22,0
"4438",2020-04-06,"WV",0,0
"4439",2020-04-07,"WV",42,0
"4440",2020-04-08,"WV",0,0
"4441",2020-04-09,"WV",20,0
"4442",2020-04-10,"WV",0,0
"4443",2020-04-11,"WV",0,0
"4444",2020-04-12,"WV",23,0
"4445",2020-04-13,"WV",0,0
