,Day,State,ChinaVirusInterest,KungFluInterest,positive,negative,death,hospitalized,totalTestResults,FIPS,StayAtHome_date,Quarantine_Yes,polyname,StateColor,total_2016,dem_2016,gop_2016,oth_2016,total_population,percent_white,percent_black,percent_asian,percent_hispanic,per_capita_income,median_rent,median_age,percent_democrat2016,percent_republican2016,percent_other2016,Winner,Region,lat,long
596,3/20/2020,RI,25,0,54,800,NA,NA,854,44,3/28/2020,1,rhode island,blue,450121,249902,179421,20798,1051695,0.76,0.05,0.03,0.13,30469,781,39.6,0.555188494,0.398606153,0.046205354,Democrat,Northeast,41.580095,-71.477429
597,3/21/2020,RI,29,0,66,862,NA,NA,928,44,3/28/2020,1,rhode island,blue,450121,249902,179421,20798,1051695,0.76,0.05,0.03,0.13,30469,781,39.6,0.555188494,0.398606153,0.046205354,Democrat,Northeast,41.580095,-71.477429
598,3/22/2020,RI,41,0,83,932,NA,NA,1015,44,3/28/2020,1,rhode island,blue,450121,249902,179421,20798,1051695,0.76,0.05,0.03,0.13,30469,781,39.6,0.555188494,0.398606153,0.046205354,Democrat,Northeast,41.580095,-71.477429
599,3/23/2020,RI,0,0,106,1143,NA,NA,1249,44,3/28/2020,1,rhode island,blue,450121,249902,179421,20798,1051695,0.76,0.05,0.03,0.13,30469,781,39.6,0.555188494,0.398606153,0.046205354,Democrat,Northeast,41.580095,-71.477429
600,3/24/2020,RI,68,23,124,1200,NA,NA,1324,44,3/28/2020,1,rhode island,blue,450121,249902,179421,20798,1051695,0.76,0.05,0.03,0.13,30469,781,39.6,0.555188494,0.398606153,0.046205354,Democrat,Northeast,41.580095,-71.477429
601,3/10/2020,SC,10,0,7,24,NA,NA,31,45,4/7/2020,1,south carolina,red,2084444,849469,1143611,91364,4679602,0.64,0.28,0.01,0.05,23943,582,38.1,0.407527859,0.548640789,0.043831353,Republican,South,33.836081,-81.163725
602,3/11/2020,SC,15,0,9,32,NA,NA,41,45,4/7/2020,1,south carolina,red,2084444,849469,1143611,91364,4679602,0.64,0.28,0.01,0.05,23943,582,38.1,0.407527859,0.548640789,0.043831353,Republican,South,33.836081,-81.163725
603,3/12/2020,SC,34,0,10,48,NA,NA,58,45,4/7/2020,1,south carolina,red,2084444,849469,1143611,91364,4679602,0.64,0.28,0.01,0.05,23943,582,38.1,0.407527859,0.548640789,0.043831353,Republican,South,33.836081,-81.163725
604,3/13/2020,SC,41,0,12,75,NA,NA,87,45,4/7/2020,1,south carolina,red,2084444,849469,1143611,91364,4679602,0.64,0.28,0.01,0.05,23943,582,38.1,0.407527859,0.548640789,0.043831353,Republican,South,33.836081,-81.163725
605,3/14/2020,SC,37,0,13,110,NA,NA,123,45,4/7/2020,1,south carolina,red,2084444,849469,1143611,91364,4679602,0.64,0.28,0.01,0.05,23943,582,38.1,0.407527859,0.548640789,0.043831353,Republican,South,33.836081,-81.163725
606,3/15/2020,SC,57,0,19,154,NA,NA,173,45,4/7/2020,1,south carolina,red,2084444,849469,1143611,91364,4679602,0.64,0.28,0.01,0.05,23943,582,38.1,0.407527859,0.548640789,0.043831353,Republican,South,33.836081,-81.163725
607,3/16/2020,SC,46,0,28,235,1,NA,263,45,4/7/2020,1,south carolina,red,2084444,849469,1143611,91364,4679602,0.64,0.28,0.01,0.05,23943,582,38.1,0.407527859,0.548640789,0.043831353,Republican,South,33.836081,-81.163725
608,3/17/2020,SC,45,0,33,311,1,NA,344,45,4/7/2020,1,south carolina,red,2084444,849469,1143611,91364,4679602,0.64,0.28,0.01,0.05,23943,582,38.1,0.407527859,0.548640789,0.043831353,Republican,South,33.836081,-81.163725
609,3/18/2020,SC,60,10,60,583,1,NA,643,45,4/7/2020,1,south carolina,red,2084444,849469,1143611,91364,4679602,0.64,0.28,0.01,0.05,23943,582,38.1,0.407527859,0.548640789,0.043831353,Republican,South,33.836081,-81.163725
610,3/19/2020,SC,50,35,60,583,1,NA,643,45,4/7/2020,1,south carolina,red,2084444,849469,1143611,91364,4679602,0.64,0.28,0.01,0.05,23943,582,38.1,0.407527859,0.548640789,0.043831353,Republican,South,33.836081,-81.163725
611,3/20/2020,SC,74,20,81,833,1,NA,914,45,4/7/2020,1,south carolina,red,2084444,849469,1143611,91364,4679602,0.64,0.28,0.01,0.05,23943,582,38.1,0.407527859,0.548640789,0.043831353,Republican,South,33.836081,-81.163725
612,3/21/2020,SC,46,0,152,1255,1,NA,1407,45,4/7/2020,1,south carolina,red,2084444,849469,1143611,91364,4679602,0.64,0.28,0.01,0.05,23943,582,38.1,0.407527859,0.548640789,0.043831353,Republican,South,33.836081,-81.163725
613,3/22/2020,SC,33,0,195,1466,3,NA,1661,45,4/7/2020,1,south carolina,red,2084444,849469,1143611,91364,4679602,0.64,0.28,0.01,0.05,23943,582,38.1,0.407527859,0.548640789,0.043831353,Republican,South,33.836081,-81.163725
614,3/23/2020,SC,18,9,298,1466,5,NA,1764,45,4/7/2020,1,south carolina,red,2084444,849469,1143611,91364,4679602,0.64,0.28,0.01,0.05,23943,582,38.1,0.407527859,0.548640789,0.043831353,Republican,South,33.836081,-81.163725
615,3/24/2020,SC,14,0,298,2012,5,NA,2310,45,4/7/2020,1,south carolina,red,2084444,849469,1143611,91364,4679602,0.64,0.28,0.01,0.05,23943,582,38.1,0.407527859,0.548640789,0.043831353,Republican,South,33.836081,-81.163725
616,3/10/2020,SD,0,0,0,11,NA,NA,11,46,NA,0,south dakota,red,370047,117442,227701,24904,825198,0.84,0.01,0.01,0.03,25740,517,36.9,0.317370496,0.615329945,0.067299559,Republican,Midwest,43.969515,-99.901813
617,3/11/2020,SD,0,0,5,13,NA,NA,18,46,NA,0,south dakota,red,370047,117442,227701,24904,825198,0.84,0.01,0.01,0.03,25740,517,36.9,0.317370496,0.615329945,0.067299559,Republican,Midwest,43.969515,-99.901813
618,3/12/2020,SD,37,0,8,27,NA,NA,35,46,NA,0,south dakota,red,370047,117442,227701,24904,825198,0.84,0.01,0.01,0.03,25740,517,36.9,0.317370496,0.615329945,0.067299559,Republican,Midwest,43.969515,-99.901813
619,3/13/2020,SD,0,0,9,73,NA,NA,82,46,NA,0,south dakota,red,370047,117442,227701,24904,825198,0.84,0.01,0.01,0.03,25740,517,36.9,0.317370496,0.615329945,0.067299559,Republican,Midwest,43.969515,-99.901813
620,3/14/2020,SD,0,0,9,182,NA,NA,191,46,NA,0,south dakota,red,370047,117442,227701,24904,825198,0.84,0.01,0.01,0.03,25740,517,36.9,0.317370496,0.615329945,0.067299559,Republican,Midwest,43.969515,-99.901813
621,3/15/2020,SD,46,0,9,327,NA,NA,336,46,NA,0,south dakota,red,370047,117442,227701,24904,825198,0.84,0.01,0.01,0.03,25740,517,36.9,0.317370496,0.615329945,0.067299559,Republican,Midwest,43.969515,-99.901813
622,3/16/2020,SD,38,0,10,494,NA,NA,504,46,NA,0,south dakota,red,370047,117442,227701,24904,825198,0.84,0.01,0.01,0.03,25740,517,36.9,0.317370496,0.615329945,0.067299559,Republican,Midwest,43.969515,-99.901813
623,3/17/2020,SD,0,0,11,551,NA,NA,562,46,NA,0,south dakota,red,370047,117442,227701,24904,825198,0.84,0.01,0.01,0.03,25740,517,36.9,0.317370496,0.615329945,0.067299559,Republican,Midwest,43.969515,-99.901813
624,3/18/2020,SD,39,0,11,551,1,NA,562,46,NA,0,south dakota,red,370047,117442,227701,24904,825198,0.84,0.01,0.01,0.03,25740,517,36.9,0.317370496,0.615329945,0.067299559,Republican,Midwest,43.969515,-99.901813
625,3/19/2020,SD,0,37,11,551,1,NA,562,46,NA,0,south dakota,red,370047,117442,227701,24904,825198,0.84,0.01,0.01,0.03,25740,517,36.9,0.317370496,0.615329945,0.067299559,Republican,Midwest,43.969515,-99.901813
626,3/20/2020,SD,36,0,14,663,1,NA,677,46,NA,0,south dakota,red,370047,117442,227701,24904,825198,0.84,0.01,0.01,0.03,25740,517,36.9,0.317370496,0.615329945,0.067299559,Republican,Midwest,43.969515,-99.901813
627,3/21/2020,SD,42,0,14,691,1,NA,705,46,NA,0,south dakota,red,370047,117442,227701,24904,825198,0.84,0.01,0.01,0.03,25740,517,36.9,0.317370496,0.615329945,0.067299559,Republican,Midwest,43.969515,-99.901813
628,3/22/2020,SD,42,0,21,740,1,NA,761,46,NA,0,south dakota,red,370047,117442,227701,24904,825198,0.84,0.01,0.01,0.03,25740,517,36.9,0.317370496,0.615329945,0.067299559,Republican,Midwest,43.969515,-99.901813
629,3/23/2020,SD,33,0,28,762,1,NA,790,46,NA,0,south dakota,red,370047,117442,227701,24904,825198,0.84,0.01,0.01,0.03,25740,517,36.9,0.317370496,0.615329945,0.067299559,Republican,Midwest,43.969515,-99.901813
630,3/24/2020,SD,35,0,30,790,1,NA,820,46,NA,0,south dakota,red,370047,117442,227701,24904,825198,0.84,0.01,0.01,0.03,25740,517,36.9,0.317370496,0.615329945,0.067299559,Republican,Midwest,43.969515,-99.901813
631,3/10/2020,TN,25,5,7,NA,NA,NA,7,47,3/31/2020,1,tennessee,red,2484691,867110,1517402,100179,6402387,0.75,0.17,0.01,0.05,24409,568,38.2,0.34898102,0.610700485,0.040318494,Republican,South,35.517491,-86.580447
632,3/11/2020,TN,30,0,7,50,NA,NA,57,47,3/31/2020,1,tennessee,red,2484691,867110,1517402,100179,6402387,0.75,0.17,0.01,0.05,24409,568,38.2,0.34898102,0.610700485,0.040318494,Republican,South,35.517491,-86.580447
633,3/12/2020,TN,26,0,18,79,NA,NA,97,47,3/31/2020,1,tennessee,red,2484691,867110,1517402,100179,6402387,0.75,0.17,0.01,0.05,24409,568,38.2,0.34898102,0.610700485,0.040318494,Republican,South,35.517491,-86.580447
634,3/13/2020,TN,65,0,26,116,NA,NA,142,47,3/31/2020,1,tennessee,red,2484691,867110,1517402,100179,6402387,0.75,0.17,0.01,0.05,24409,568,38.2,0.34898102,0.610700485,0.040318494,Republican,South,35.517491,-86.580447
635,3/14/2020,TN,33,0,32,130,NA,NA,162,47,3/31/2020,1,tennessee,red,2484691,867110,1517402,100179,6402387,0.75,0.17,0.01,0.05,24409,568,38.2,0.34898102,0.610700485,0.040318494,Republican,South,35.517491,-86.580447
636,3/15/2020,TN,26,0,39,157,NA,NA,196,47,3/31/2020,1,tennessee,red,2484691,867110,1517402,100179,6402387,0.75,0.17,0.01,0.05,24409,568,38.2,0.34898102,0.610700485,0.040318494,Republican,South,35.517491,-86.580447
637,3/16/2020,TN,28,6,52,270,NA,NA,322,47,3/31/2020,1,tennessee,red,2484691,867110,1517402,100179,6402387,0.75,0.17,0.01,0.05,24409,568,38.2,0.34898102,0.610700485,0.040318494,Republican,South,35.517491,-86.580447
638,3/17/2020,TN,20,0,73,330,NA,NA,403,47,3/31/2020,1,tennessee,red,2484691,867110,1517402,100179,6402387,0.75,0.17,0.01,0.05,24409,568,38.2,0.34898102,0.610700485,0.040318494,Republican,South,35.517491,-86.580447
639,3/18/2020,TN,45,6,98,349,NA,NA,447,47,3/31/2020,1,tennessee,red,2484691,867110,1517402,100179,6402387,0.75,0.17,0.01,0.05,24409,568,38.2,0.34898102,0.610700485,0.040318494,Republican,South,35.517491,-86.580447
640,3/19/2020,TN,45,14,154,349,NA,NA,503,47,3/31/2020,1,tennessee,red,2484691,867110,1517402,100179,6402387,0.75,0.17,0.01,0.05,24409,568,38.2,0.34898102,0.610700485,0.040318494,Republican,South,35.517491,-86.580447
641,3/20/2020,TN,34,16,228,563,NA,NA,791,47,3/31/2020,1,tennessee,red,2484691,867110,1517402,100179,6402387,0.75,0.17,0.01,0.05,24409,568,38.2,0.34898102,0.610700485,0.040318494,Republican,South,35.517491,-86.580447
642,3/21/2020,TN,34,19,371,3272,NA,NA,3643,47,3/31/2020,1,tennessee,red,2484691,867110,1517402,100179,6402387,0.75,0.17,0.01,0.05,24409,568,38.2,0.34898102,0.610700485,0.040318494,Republican,South,35.517491,-86.580447
643,3/22/2020,TN,51,0,505,3272,NA,NA,3777,47,3/31/2020,1,tennessee,red,2484691,867110,1517402,100179,6402387,0.75,0.17,0.01,0.05,24409,568,38.2,0.34898102,0.610700485,0.040318494,Republican,South,35.517491,-86.580447
644,3/23/2020,TN,37,0,615,3272,2,NA,3887,47,3/31/2020,1,tennessee,red,2484691,867110,1517402,100179,6402387,0.75,0.17,0.01,0.05,24409,568,38.2,0.34898102,0.610700485,0.040318494,Republican,South,35.517491,-86.580447
645,3/24/2020,TN,42,0,667,10517,2,NA,11184,47,3/31/2020,1,tennessee,red,2484691,867110,1517402,100179,6402387,0.75,0.17,0.01,0.05,24409,568,38.2,0.34898102,0.610700485,0.040318494,Republican,South,35.517491,-86.580447
646,3/10/2020,TX,14,0,13,NA,NA,NA,13,48,4/2/2020,1,texas,red,8903237,3867816,4681590,353831,25639373,0.45,0.12,0.04,0.38,26019,688,33.8,0.434428063,0.5258301,0.039741838,Republican,South,31.968599,-99.901813
647,3/11/2020,TX,22,0,21,NA,NA,NA,21,48,4/2/2020,1,texas,red,8903237,3867816,4681590,353831,25639373,0.45,0.12,0.04,0.38,26019,688,33.8,0.434428063,0.5258301,0.039741838,Republican,South,31.968599,-99.901813
648,3/12/2020,TX,37,1,23,NA,NA,NA,23,48,4/2/2020,1,texas,red,8903237,3867816,4681590,353831,25639373,0.45,0.12,0.04,0.38,26019,688,33.8,0.434428063,0.5258301,0.039741838,Republican,South,31.968599,-99.901813
649,3/13/2020,TX,32,0,39,NA,NA,NA,39,48,4/2/2020,1,texas,red,8903237,3867816,4681590,353831,25639373,0.45,0.12,0.04,0.38,26019,688,33.8,0.434428063,0.5258301,0.039741838,Republican,South,31.968599,-99.901813
650,3/14/2020,TX,29,1,51,NA,NA,NA,51,48,4/2/2020,1,texas,red,8903237,3867816,4681590,353831,25639373,0.45,0.12,0.04,0.38,26019,688,33.8,0.434428063,0.5258301,0.039741838,Republican,South,31.968599,-99.901813
651,3/15/2020,TX,29,0,56,NA,NA,NA,56,48,4/2/2020,1,texas,red,8903237,3867816,4681590,353831,25639373,0.45,0.12,0.04,0.38,26019,688,33.8,0.434428063,0.5258301,0.039741838,Republican,South,31.968599,-99.901813
652,3/16/2020,TX,30,0,57,NA,NA,NA,57,48,4/2/2020,1,texas,red,8903237,3867816,4681590,353831,25639373,0.45,0.12,0.04,0.38,26019,688,33.8,0.434428063,0.5258301,0.039741838,Republican,South,31.968599,-99.901813
653,3/17/2020,TX,36,1,64,1204,1,NA,1268,48,4/2/2020,1,texas,red,8903237,3867816,4681590,353831,25639373,0.45,0.12,0.04,0.38,26019,688,33.8,0.434428063,0.5258301,0.039741838,Republican,South,31.968599,-99.901813
654,3/18/2020,TX,42,11,83,1824,2,NA,1907,48,4/2/2020,1,texas,red,8903237,3867816,4681590,353831,25639373,0.45,0.12,0.04,0.38,26019,688,33.8,0.434428063,0.5258301,0.039741838,Republican,South,31.968599,-99.901813
655,3/19/2020,TX,42,9,143,2212,3,NA,2355,48,4/2/2020,1,texas,red,8903237,3867816,4681590,353831,25639373,0.45,0.12,0.04,0.38,26019,688,33.8,0.434428063,0.5258301,0.039741838,Republican,South,31.968599,-99.901813
656,3/20/2020,TX,40,7,194,5083,5,NA,5277,48,4/2/2020,1,texas,red,8903237,3867816,4681590,353831,25639373,0.45,0.12,0.04,0.38,26019,688,33.8,0.434428063,0.5258301,0.039741838,Republican,South,31.968599,-99.901813
657,3/21/2020,TX,40,3,304,6218,5,NA,6522,48,4/2/2020,1,texas,red,8903237,3867816,4681590,353831,25639373,0.45,0.12,0.04,0.38,26019,688,33.8,0.434428063,0.5258301,0.039741838,Republican,South,31.968599,-99.901813
658,3/22/2020,TX,29,3,334,8422,5,NA,8756,48,4/2/2020,1,texas,red,8903237,3867816,4681590,353831,25639373,0.45,0.12,0.04,0.38,26019,688,33.8,0.434428063,0.5258301,0.039741838,Republican,South,31.968599,-99.901813
659,3/23/2020,TX,28,2,352,9703,8,NA,10055,48,4/2/2020,1,texas,red,8903237,3867816,4681590,353831,25639373,0.45,0.12,0.04,0.38,26019,688,33.8,0.434428063,0.5258301,0.039741838,Republican,South,31.968599,-99.901813
660,3/24/2020,TX,29,1,410,10757,9,NA,11167,48,4/2/2020,1,texas,red,8903237,3867816,4681590,353831,25639373,0.45,0.12,0.04,0.38,26019,688,33.8,0.434428063,0.5258301,0.039741838,Republican,South,31.968599,-99.901813
661,3/10/2020,UT,44,0,2,NA,NA,NA,2,49,NA,0,utah,red,852461,237241,397004,218216,2813673,0.8,0.01,0.02,0.13,23873,739,29.6,0.278301295,0.465715147,0.255983558,Republican,Mountain,39.32098,-111.093731
662,3/11/2020,UT,13,0,2,NA,NA,NA,2,49,NA,0,utah,red,852461,237241,397004,218216,2813673,0.8,0.01,0.02,0.13,23873,739,29.6,0.278301295,0.465715147,0.255983558,Republican,Mountain,39.32098,-111.093731
663,3/12/2020,UT,45,0,4,131,NA,NA,135,49,NA,0,utah,red,852461,237241,397004,218216,2813673,0.8,0.01,0.02,0.13,23873,739,29.6,0.278301295,0.465715147,0.255983558,Republican,Mountain,39.32098,-111.093731
664,3/13/2020,UT,31,0,6,131,NA,NA,137,49,NA,0,utah,red,852461,237241,397004,218216,2813673,0.8,0.01,0.02,0.13,23873,739,29.6,0.278301295,0.465715147,0.255983558,Republican,Mountain,39.32098,-111.093731
665,3/14/2020,UT,16,0,6,131,NA,NA,137,49,NA,0,utah,red,852461,237241,397004,218216,2813673,0.8,0.01,0.02,0.13,23873,739,29.6,0.278301295,0.465715147,0.255983558,Republican,Mountain,39.32098,-111.093731
666,3/15/2020,UT,16,0,28,131,0,NA,159,49,NA,0,utah,red,852461,237241,397004,218216,2813673,0.8,0.01,0.02,0.13,23873,739,29.6,0.278301295,0.465715147,0.255983558,Republican,Mountain,39.32098,-111.093731
667,3/16/2020,UT,36,0,39,131,0,NA,170,49,NA,0,utah,red,852461,237241,397004,218216,2813673,0.8,0.01,0.02,0.13,23873,739,29.6,0.278301295,0.465715147,0.255983558,Republican,Mountain,39.32098,-111.093731
668,3/17/2020,UT,27,0,51,131,0,NA,182,49,NA,0,utah,red,852461,237241,397004,218216,2813673,0.8,0.01,0.02,0.13,23873,739,29.6,0.278301295,0.465715147,0.255983558,Republican,Mountain,39.32098,-111.093731
669,3/18/2020,UT,22,0,63,131,0,NA,194,49,NA,0,utah,red,852461,237241,397004,218216,2813673,0.8,0.01,0.02,0.13,23873,739,29.6,0.278301295,0.465715147,0.255983558,Republican,Mountain,39.32098,-111.093731
670,3/19/2020,UT,33,8,78,1448,0,NA,1526,49,NA,0,utah,red,852461,237241,397004,218216,2813673,0.8,0.01,0.02,0.13,23873,739,29.6,0.278301295,0.465715147,0.255983558,Republican,Mountain,39.32098,-111.093731
671,3/20/2020,UT,49,0,112,2035,0,NA,2147,49,NA,0,utah,red,852461,237241,397004,218216,2813673,0.8,0.01,0.02,0.13,23873,739,29.6,0.278301295,0.465715147,0.255983558,Republican,Mountain,39.32098,-111.093731
672,3/21/2020,UT,45,10,136,2424,0,NA,2560,49,NA,0,utah,red,852461,237241,397004,218216,2813673,0.8,0.01,0.02,0.13,23873,739,29.6,0.278301295,0.465715147,0.255983558,Republican,Mountain,39.32098,-111.093731
673,3/22/2020,UT,41,10,181,3508,1,NA,3689,49,NA,0,utah,red,852461,237241,397004,218216,2813673,0.8,0.01,0.02,0.13,23873,739,29.6,0.278301295,0.465715147,0.255983558,Republican,Mountain,39.32098,-111.093731
674,3/23/2020,UT,23,0,257,4790,1,NA,5047,49,NA,0,utah,red,852461,237241,397004,218216,2813673,0.8,0.01,0.02,0.13,23873,739,29.6,0.278301295,0.465715147,0.255983558,Republican,Mountain,39.32098,-111.093731
675,3/24/2020,UT,40,0,299,5524,1,NA,5823,49,NA,0,utah,red,852461,237241,397004,218216,2813673,0.8,0.01,0.02,0.13,23873,739,29.6,0.278301295,0.465715147,0.255983558,Republican,Mountain,39.32098,-111.093731
676,3/10/2020,VA,13,4,8,53,NA,NA,61,51,3/30/2020,1,virginia,blue,3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,Democrat,South,37.431573,-78.656894
677,3/11/2020,VA,18,0,9,60,NA,NA,69,51,3/30/2020,1,virginia,blue,3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,Democrat,South,37.431573,-78.656894
678,3/12/2020,VA,73,4,17,117,NA,NA,134,51,3/30/2020,1,virginia,blue,3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,Democrat,South,37.431573,-78.656894
679,3/13/2020,VA,33,0,30,117,NA,NA,147,51,3/30/2020,1,virginia,blue,3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,Democrat,South,37.431573,-78.656894
680,3/14/2020,VA,31,0,30,117,NA,NA,147,51,3/30/2020,1,virginia,blue,3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,Democrat,South,37.431573,-78.656894
681,3/15/2020,VA,30,0,45,363,1,NA,408,51,3/30/2020,1,virginia,blue,3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,Democrat,South,37.431573,-78.656894
682,3/16/2020,VA,47,0,51,438,1,NA,489,51,3/30/2020,1,virginia,blue,3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,Democrat,South,37.431573,-78.656894
683,3/17/2020,VA,51,4,67,961,1,NA,1028,51,3/30/2020,1,virginia,blue,3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,Democrat,South,37.431573,-78.656894
684,3/18/2020,VA,47,17,77,1201,1,NA,1278,51,3/30/2020,1,virginia,blue,3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,Democrat,South,37.431573,-78.656894
685,3/19/2020,VA,39,11,94,1829,2,NA,1923,51,3/30/2020,1,virginia,blue,3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,Democrat,South,37.431573,-78.656894
686,3/20/2020,VA,36,19,114,2211,2,NA,2325,51,3/30/2020,1,virginia,blue,3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,Democrat,South,37.431573,-78.656894
687,3/21/2020,VA,41,10,152,2638,2,25,2790,51,3/30/2020,1,virginia,blue,3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,Democrat,South,37.431573,-78.656894
688,3/22/2020,VA,24,5,219,3118,3,32,3337,51,3/30/2020,1,virginia,blue,3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,Democrat,South,37.431573,-78.656894
689,3/23/2020,VA,28,8,254,3443,6,38,3697,51,3/30/2020,1,virginia,blue,3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,Democrat,South,37.431573,-78.656894
690,3/24/2020,VA,49,8,290,4180,7,45,4470,51,3/30/2020,1,virginia,blue,3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,Democrat,South,37.431573,-78.656894
691,3/10/2020,VT,34,0,1,40,NA,NA,41,50,3/25/2020,1,vermont,blue,291413,178179,95053,18181,625904,0.94,0.01,0.01,0.02,29167,754,42,0.611431199,0.326179683,0.062389118,Democrat,Northeast,44.558803,-72.577841
692,3/11/2020,VT,0,0,1,62,NA,NA,63,50,3/25/2020,1,vermont,blue,291413,178179,95053,18181,625904,0.94,0.01,0.01,0.02,29167,754,42,0.611431199,0.326179683,0.062389118,Democrat,Northeast,44.558803,-72.577841
693,3/12/2020,VT,33,0,2,97,NA,NA,99,50,3/25/2020,1,vermont,blue,291413,178179,95053,18181,625904,0.94,0.01,0.01,0.02,29167,754,42,0.611431199,0.326179683,0.062389118,Democrat,Northeast,44.558803,-72.577841
694,3/13/2020,VT,66,0,2,142,NA,NA,144,50,3/25/2020,1,vermont,blue,291413,178179,95053,18181,625904,0.94,0.01,0.01,0.02,29167,754,42,0.611431199,0.326179683,0.062389118,Democrat,Northeast,44.558803,-72.577841
695,3/14/2020,VT,0,0,4,227,NA,NA,231,50,3/25/2020,1,vermont,blue,291413,178179,95053,18181,625904,0.94,0.01,0.01,0.02,29167,754,42,0.611431199,0.326179683,0.062389118,Democrat,Northeast,44.558803,-72.577841
696,3/15/2020,VT,0,0,4,348,NA,NA,352,50,3/25/2020,1,vermont,blue,291413,178179,95053,18181,625904,0.94,0.01,0.01,0.02,29167,754,42,0.611431199,0.326179683,0.062389118,Democrat,Northeast,44.558803,-72.577841
697,3/16/2020,VT,63,0,8,421,NA,NA,429,50,3/25/2020,1,vermont,blue,291413,178179,95053,18181,625904,0.94,0.01,0.01,0.02,29167,754,42,0.611431199,0.326179683,0.062389118,Democrat,Northeast,44.558803,-72.577841
698,3/17/2020,VT,31,0,10,495,NA,NA,505,50,3/25/2020,1,vermont,blue,291413,178179,95053,18181,625904,0.94,0.01,0.01,0.02,29167,754,42,0.611431199,0.326179683,0.062389118,Democrat,Northeast,44.558803,-72.577841
699,3/18/2020,VT,0,0,19,592,NA,NA,611,50,3/25/2020,1,vermont,blue,291413,178179,95053,18181,625904,0.94,0.01,0.01,0.02,29167,754,42,0.611431199,0.326179683,0.062389118,Democrat,Northeast,44.558803,-72.577841
700,3/19/2020,VT,32,0,22,645,NA,NA,667,50,3/25/2020,1,vermont,blue,291413,178179,95053,18181,625904,0.94,0.01,0.01,0.02,29167,754,42,0.611431199,0.326179683,0.062389118,Democrat,Northeast,44.558803,-72.577841
701,3/20/2020,VT,62,0,29,779,2,NA,808,50,3/25/2020,1,vermont,blue,291413,178179,95053,18181,625904,0.94,0.01,0.01,0.02,29167,754,42,0.611431199,0.326179683,0.062389118,Democrat,Northeast,44.558803,-72.577841
702,3/21/2020,VT,36,0,29,779,2,NA,808,50,3/25/2020,1,vermont,blue,291413,178179,95053,18181,625904,0.94,0.01,0.01,0.02,29167,754,42,0.611431199,0.326179683,0.062389118,Democrat,Northeast,44.558803,-72.577841
703,3/22/2020,VT,35,0,52,1106,2,NA,1158,50,3/25/2020,1,vermont,blue,291413,178179,95053,18181,625904,0.94,0.01,0.01,0.02,29167,754,42,0.611431199,0.326179683,0.062389118,Democrat,Northeast,44.558803,-72.577841
704,3/23/2020,VT,0,0,75,1106,5,NA,1181,50,3/25/2020,1,vermont,blue,291413,178179,95053,18181,625904,0.94,0.01,0.01,0.02,29167,754,42,0.611431199,0.326179683,0.062389118,Democrat,Northeast,44.558803,-72.577841
705,3/24/2020,VT,57,0,95,1440,7,NA,1535,50,3/25/2020,1,vermont,blue,291413,178179,95053,18181,625904,0.94,0.01,0.01,0.02,29167,754,42,0.611431199,0.326179683,0.062389118,Democrat,Northeast,44.558803,-72.577841
706,3/10/2020,WA,14,0,390,1110,37,NA,1500,53,3/23/2020,1,washington,blue,2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,Democrat,West,47.751074,-120.740139
707,3/11/2020,WA,25,0,474,2175,40,NA,2649,53,3/23/2020,1,washington,blue,2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,Democrat,West,47.751074,-120.740139
