"","State","Day","ChinaVirusInterest","KungFluInterest","positive","negative","death","hospitalized","totalTestResults","FIPS","StayAtHome_date","Quarantine_Yes","polyname","StateColor","total_2016","dem_2016","gop_2016","oth_2016","total_population","percent_white","percent_black","percent_asian","percent_hispanic","per_capita_income","median_rent","median_age","percent_democrat2016","percent_republican2016","percent_other2016","Winner","Region","latitude.x","longitude.x","name.x","latitude.y","longitude.y","name.y"
"386","MS",2020-03-20,35,6,80,695,1,NA,775,28,"04/03/2020",1,"mississippi","red",1162987,462001,678457,22529,2976872,0.58,0.37,0.01,0.03,20618,510,36.2,0.397253796,0.583374535,0.01937167,"Republican","South",32.354668,-89.398528,"Mississippi",32.354668,-89.398528,"Mississippi"
"387","MS",2020-03-21,50,7,140,695,1,NA,835,28,"04/03/2020",1,"mississippi","red",1162987,462001,678457,22529,2976872,0.58,0.37,0.01,0.03,20618,510,36.2,0.397253796,0.583374535,0.01937167,"Republican","South",32.354668,-89.398528,"Mississippi",32.354668,-89.398528,"Mississippi"
"388","MS",2020-03-22,46,7,207,1114,1,33,1321,28,"04/03/2020",1,"mississippi","red",1162987,462001,678457,22529,2976872,0.58,0.37,0.01,0.03,20618,510,36.2,0.397253796,0.583374535,0.01937167,"Republican","South",32.354668,-89.398528,"Mississippi",32.354668,-89.398528,"Mississippi"
"389","MS",2020-03-23,18,0,249,1143,1,33,1392,28,"04/03/2020",1,"mississippi","red",1162987,462001,678457,22529,2976872,0.58,0.37,0.01,0.03,20618,510,36.2,0.397253796,0.583374535,0.01937167,"Republican","South",32.354668,-89.398528,"Mississippi",32.354668,-89.398528,"Mississippi"
"390","MS",2020-03-24,56,0,320,1552,1,86,1872,28,"04/03/2020",1,"mississippi","red",1162987,462001,678457,22529,2976872,0.58,0.37,0.01,0.03,20618,510,36.2,0.397253796,0.583374535,0.01937167,"Republican","South",32.354668,-89.398528,"Mississippi",32.354668,-89.398528,"Mississippi"
"391","MT",2020-03-10,29,0,0,15,NA,NA,15,30,"03/28/2020",1,"montana","red",483574,174521,274120,34933,998554,0.87,0,0.01,0.03,25373,577,39.9,0.360898229,0.566862569,0.072239202,"Republican","Mountain",46.879682,-110.362566,"Montana",46.879682,-110.362566,"Montana"
"392","MT",2020-03-11,28,0,0,21,NA,NA,21,30,"03/28/2020",1,"montana","red",483574,174521,274120,34933,998554,0.87,0,0.01,0.03,25373,577,39.9,0.360898229,0.566862569,0.072239202,"Republican","Mountain",46.879682,-110.362566,"Montana",46.879682,-110.362566,"Montana"
"393","MT",2020-03-12,42,0,1,34,NA,NA,35,30,"03/28/2020",1,"montana","red",483574,174521,274120,34933,998554,0.87,0,0.01,0.03,25373,577,39.9,0.360898229,0.566862569,0.072239202,"Republican","Mountain",46.879682,-110.362566,"Montana",46.879682,-110.362566,"Montana"
"394","MT",2020-03-13,28,0,1,55,NA,NA,56,30,"03/28/2020",1,"montana","red",483574,174521,274120,34933,998554,0.87,0,0.01,0.03,25373,577,39.9,0.360898229,0.566862569,0.072239202,"Republican","Mountain",46.879682,-110.362566,"Montana",46.879682,-110.362566,"Montana"
"395","MT",2020-03-14,0,0,5,103,NA,NA,108,30,"03/28/2020",1,"montana","red",483574,174521,274120,34933,998554,0.87,0,0.01,0.03,25373,577,39.9,0.360898229,0.566862569,0.072239202,"Republican","Mountain",46.879682,-110.362566,"Montana",46.879682,-110.362566,"Montana"
"396","MT",2020-03-15,31,0,7,103,NA,NA,110,30,"03/28/2020",1,"montana","red",483574,174521,274120,34933,998554,0.87,0,0.01,0.03,25373,577,39.9,0.360898229,0.566862569,0.072239202,"Republican","Mountain",46.879682,-110.362566,"Montana",46.879682,-110.362566,"Montana"
"397","MT",2020-03-16,43,0,7,198,NA,NA,205,30,"03/28/2020",1,"montana","red",483574,174521,274120,34933,998554,0.87,0,0.01,0.03,25373,577,39.9,0.360898229,0.566862569,0.072239202,"Republican","Mountain",46.879682,-110.362566,"Montana",46.879682,-110.362566,"Montana"
"398","MT",2020-03-17,44,0,8,303,NA,NA,311,30,"03/28/2020",1,"montana","red",483574,174521,274120,34933,998554,0.87,0,0.01,0.03,25373,577,39.9,0.360898229,0.566862569,0.072239202,"Republican","Mountain",46.879682,-110.362566,"Montana",46.879682,-110.362566,"Montana"
"399","MT",2020-03-18,0,0,10,499,NA,NA,509,30,"03/28/2020",1,"montana","red",483574,174521,274120,34933,998554,0.87,0,0.01,0.03,25373,577,39.9,0.360898229,0.566862569,0.072239202,"Republican","Mountain",46.879682,-110.362566,"Montana",46.879682,-110.362566,"Montana"
"400","MT",2020-03-19,42,28,12,761,NA,NA,773,30,"03/28/2020",1,"montana","red",483574,174521,274120,34933,998554,0.87,0,0.01,0.03,25373,577,39.9,0.360898229,0.566862569,0.072239202,"Republican","Mountain",46.879682,-110.362566,"Montana",46.879682,-110.362566,"Montana"
"401","MT",2020-03-20,42,0,16,931,NA,NA,947,30,"03/28/2020",1,"montana","red",483574,174521,274120,34933,998554,0.87,0,0.01,0.03,25373,577,39.9,0.360898229,0.566862569,0.072239202,"Republican","Mountain",46.879682,-110.362566,"Montana",46.879682,-110.362566,"Montana"
"402","MT",2020-03-21,33,0,20,1146,NA,NA,1166,30,"03/28/2020",1,"montana","red",483574,174521,274120,34933,998554,0.87,0,0.01,0.03,25373,577,39.9,0.360898229,0.566862569,0.072239202,"Republican","Mountain",46.879682,-110.362566,"Montana",46.879682,-110.362566,"Montana"
"403","MT",2020-03-22,48,0,31,1146,NA,NA,1177,30,"03/28/2020",1,"montana","red",483574,174521,274120,34933,998554,0.87,0,0.01,0.03,25373,577,39.9,0.360898229,0.566862569,0.072239202,"Republican","Mountain",46.879682,-110.362566,"Montana",46.879682,-110.362566,"Montana"
"404","MT",2020-03-23,53,0,34,1146,NA,NA,1180,30,"03/28/2020",1,"montana","red",483574,174521,274120,34933,998554,0.87,0,0.01,0.03,25373,577,39.9,0.360898229,0.566862569,0.072239202,"Republican","Mountain",46.879682,-110.362566,"Montana",46.879682,-110.362566,"Montana"
"405","MT",2020-03-24,0,0,46,1643,NA,NA,1689,30,"03/28/2020",1,"montana","red",483574,174521,274120,34933,998554,0.87,0,0.01,0.03,25373,577,39.9,0.360898229,0.566862569,0.072239202,"Republican","Mountain",46.879682,-110.362566,"Montana",46.879682,-110.362566,"Montana"
"406","NC",2020-03-10,24,0,7,NA,NA,NA,7,37,"03/30/2020",1,"north carolina","purple",4629471,2162074,2339603,127794,9651380,0.65,0.21,0.02,0.09,25284,602,37.6,0.467023986,0.505371564,0.02760445,"Republican","South",35.759573,-79.0193,"North Carolina",35.759573,-79.0193,"North Carolina"
"407","NC",2020-03-11,16,0,7,NA,NA,NA,7,37,"03/30/2020",1,"north carolina","purple",4629471,2162074,2339603,127794,9651380,0.65,0.21,0.02,0.09,25284,602,37.6,0.467023986,0.505371564,0.02760445,"Republican","South",35.759573,-79.0193,"North Carolina",35.759573,-79.0193,"North Carolina"
"408","NC",2020-03-12,28,3,12,60,NA,NA,72,37,"03/30/2020",1,"north carolina","purple",4629471,2162074,2339603,127794,9651380,0.65,0.21,0.02,0.09,25284,602,37.6,0.467023986,0.505371564,0.02760445,"Republican","South",35.759573,-79.0193,"North Carolina",35.759573,-79.0193,"North Carolina"
"409","NC",2020-03-13,38,0,15,86,NA,NA,101,37,"03/30/2020",1,"north carolina","purple",4629471,2162074,2339603,127794,9651380,0.65,0.21,0.02,0.09,25284,602,37.6,0.467023986,0.505371564,0.02760445,"Republican","South",35.759573,-79.0193,"North Carolina",35.759573,-79.0193,"North Carolina"
"410","NC",2020-03-14,32,0,23,137,NA,NA,160,37,"03/30/2020",1,"north carolina","purple",4629471,2162074,2339603,127794,9651380,0.65,0.21,0.02,0.09,25284,602,37.6,0.467023986,0.505371564,0.02760445,"Republican","South",35.759573,-79.0193,"North Carolina",35.759573,-79.0193,"North Carolina"
"411","NC",2020-03-15,35,0,32,227,NA,NA,259,37,"03/30/2020",1,"north carolina","purple",4629471,2162074,2339603,127794,9651380,0.65,0.21,0.02,0.09,25284,602,37.6,0.467023986,0.505371564,0.02760445,"Republican","South",35.759573,-79.0193,"North Carolina",35.759573,-79.0193,"North Carolina"
"412","NC",2020-03-16,33,0,33,296,0,NA,329,37,"03/30/2020",1,"north carolina","purple",4629471,2162074,2339603,127794,9651380,0.65,0.21,0.02,0.09,25284,602,37.6,0.467023986,0.505371564,0.02760445,"Republican","South",35.759573,-79.0193,"North Carolina",35.759573,-79.0193,"North Carolina"
"413","NC",2020-03-17,40,0,40,474,0,NA,514,37,"03/30/2020",1,"north carolina","purple",4629471,2162074,2339603,127794,9651380,0.65,0.21,0.02,0.09,25284,602,37.6,0.467023986,0.505371564,0.02760445,"Republican","South",35.759573,-79.0193,"North Carolina",35.759573,-79.0193,"North Carolina"
"414","NC",2020-03-18,65,11,63,1787,0,NA,1850,37,"03/30/2020",1,"north carolina","purple",4629471,2162074,2339603,127794,9651380,0.65,0.21,0.02,0.09,25284,602,37.6,0.467023986,0.505371564,0.02760445,"Republican","South",35.759573,-79.0193,"North Carolina",35.759573,-79.0193,"North Carolina"
"415","NC",2020-03-19,52,13,97,2408,0,NA,2505,37,"03/30/2020",1,"north carolina","purple",4629471,2162074,2339603,127794,9651380,0.65,0.21,0.02,0.09,25284,602,37.6,0.467023986,0.505371564,0.02760445,"Republican","South",35.759573,-79.0193,"North Carolina",35.759573,-79.0193,"North Carolina"
"416","NC",2020-03-20,44,5,137,3096,0,NA,3233,37,"03/30/2020",1,"north carolina","purple",4629471,2162074,2339603,127794,9651380,0.65,0.21,0.02,0.09,25284,602,37.6,0.467023986,0.505371564,0.02760445,"Republican","South",35.759573,-79.0193,"North Carolina",35.759573,-79.0193,"North Carolina"
"417","NC",2020-03-21,40,0,184,5092,0,NA,5276,37,"03/30/2020",1,"north carolina","purple",4629471,2162074,2339603,127794,9651380,0.65,0.21,0.02,0.09,25284,602,37.6,0.467023986,0.505371564,0.02760445,"Republican","South",35.759573,-79.0193,"North Carolina",35.759573,-79.0193,"North Carolina"
"418","NC",2020-03-22,32,4,255,6183,0,NA,6438,37,"03/30/2020",1,"north carolina","purple",4629471,2162074,2339603,127794,9651380,0.65,0.21,0.02,0.09,25284,602,37.6,0.467023986,0.505371564,0.02760445,"Republican","South",35.759573,-79.0193,"North Carolina",35.759573,-79.0193,"North Carolina"
"419","NC",2020-03-23,35,3,297,8141,0,NA,8438,37,"03/30/2020",1,"north carolina","purple",4629471,2162074,2339603,127794,9651380,0.65,0.21,0.02,0.09,25284,602,37.6,0.467023986,0.505371564,0.02760445,"Republican","South",35.759573,-79.0193,"North Carolina",35.759573,-79.0193,"North Carolina"
"420","NC",2020-03-24,41,3,398,8141,0,NA,8539,37,"03/30/2020",1,"north carolina","purple",4629471,2162074,2339603,127794,9651380,0.65,0.21,0.02,0.09,25284,602,37.6,0.467023986,0.505371564,0.02760445,"Republican","South",35.759573,-79.0193,"North Carolina",35.759573,-79.0193,"North Carolina"
"421","ND",2020-03-10,0,0,0,6,NA,NA,6,38,NA,0,"north dakota","red",336968,93526,216133,27309,689781,0.88,0.01,0.01,0.02,29732,564,36.4,0.277551578,0.641405119,0.081043304,"Republican","Midwest",47.551493,-101.002012,"North Dakota",47.551493,-101.002012,"North Dakota"
"422","ND",2020-03-11,0,0,0,7,NA,NA,7,38,NA,0,"north dakota","red",336968,93526,216133,27309,689781,0.88,0.01,0.01,0.02,29732,564,36.4,0.277551578,0.641405119,0.081043304,"Republican","Midwest",47.551493,-101.002012,"North Dakota",47.551493,-101.002012,"North Dakota"
"423","ND",2020-03-12,0,0,1,12,NA,NA,13,38,NA,0,"north dakota","red",336968,93526,216133,27309,689781,0.88,0.01,0.01,0.02,29732,564,36.4,0.277551578,0.641405119,0.081043304,"Republican","Midwest",47.551493,-101.002012,"North Dakota",47.551493,-101.002012,"North Dakota"
"424","ND",2020-03-13,28,0,1,39,0,NA,40,38,NA,0,"north dakota","red",336968,93526,216133,27309,689781,0.88,0.01,0.01,0.02,29732,564,36.4,0.277551578,0.641405119,0.081043304,"Republican","Midwest",47.551493,-101.002012,"North Dakota",47.551493,-101.002012,"North Dakota"
"425","ND",2020-03-14,33,0,1,54,0,NA,55,38,NA,0,"north dakota","red",336968,93526,216133,27309,689781,0.88,0.01,0.01,0.02,29732,564,36.4,0.277551578,0.641405119,0.081043304,"Republican","Midwest",47.551493,-101.002012,"North Dakota",47.551493,-101.002012,"North Dakota"
"426","ND",2020-03-15,63,0,1,95,0,NA,96,38,NA,0,"north dakota","red",336968,93526,216133,27309,689781,0.88,0.01,0.01,0.02,29732,564,36.4,0.277551578,0.641405119,0.081043304,"Republican","Midwest",47.551493,-101.002012,"North Dakota",47.551493,-101.002012,"North Dakota"
"427","ND",2020-03-16,53,0,1,123,0,NA,124,38,NA,0,"north dakota","red",336968,93526,216133,27309,689781,0.88,0.01,0.01,0.02,29732,564,36.4,0.277551578,0.641405119,0.081043304,"Republican","Midwest",47.551493,-101.002012,"North Dakota",47.551493,-101.002012,"North Dakota"
"428","ND",2020-03-17,0,0,3,220,0,NA,223,38,NA,0,"north dakota","red",336968,93526,216133,27309,689781,0.88,0.01,0.01,0.02,29732,564,36.4,0.277551578,0.641405119,0.081043304,"Republican","Midwest",47.551493,-101.002012,"North Dakota",47.551493,-101.002012,"North Dakota"
"429","ND",2020-03-18,53,0,6,268,0,NA,274,38,NA,0,"north dakota","red",336968,93526,216133,27309,689781,0.88,0.01,0.01,0.02,29732,564,36.4,0.277551578,0.641405119,0.081043304,"Republican","Midwest",47.551493,-101.002012,"North Dakota",47.551493,-101.002012,"North Dakota"
"430","ND",2020-03-19,0,0,15,493,0,NA,508,38,NA,0,"north dakota","red",336968,93526,216133,27309,689781,0.88,0.01,0.01,0.02,29732,564,36.4,0.277551578,0.641405119,0.081043304,"Republican","Midwest",47.551493,-101.002012,"North Dakota",47.551493,-101.002012,"North Dakota"
"431","ND",2020-03-20,26,26,20,800,0,NA,820,38,NA,0,"north dakota","red",336968,93526,216133,27309,689781,0.88,0.01,0.01,0.02,29732,564,36.4,0.277551578,0.641405119,0.081043304,"Republican","Midwest",47.551493,-101.002012,"North Dakota",47.551493,-101.002012,"North Dakota"
"432","ND",2020-03-21,0,0,28,1141,0,3,1169,38,NA,0,"north dakota","red",336968,93526,216133,27309,689781,0.88,0.01,0.01,0.02,29732,564,36.4,0.277551578,0.641405119,0.081043304,"Republican","Midwest",47.551493,-101.002012,"North Dakota",47.551493,-101.002012,"North Dakota"
"433","ND",2020-03-22,0,0,28,1260,0,3,1288,38,NA,0,"north dakota","red",336968,93526,216133,27309,689781,0.88,0.01,0.01,0.02,29732,564,36.4,0.277551578,0.641405119,0.081043304,"Republican","Midwest",47.551493,-101.002012,"North Dakota",47.551493,-101.002012,"North Dakota"
"434","ND",2020-03-23,0,0,30,1353,0,4,1383,38,NA,0,"north dakota","red",336968,93526,216133,27309,689781,0.88,0.01,0.01,0.02,29732,564,36.4,0.277551578,0.641405119,0.081043304,"Republican","Midwest",47.551493,-101.002012,"North Dakota",47.551493,-101.002012,"North Dakota"
"435","ND",2020-03-24,25,0,34,1454,0,5,1488,38,NA,0,"north dakota","red",336968,93526,216133,27309,689781,0.88,0.01,0.01,0.02,29732,564,36.4,0.277551578,0.641405119,0.081043304,"Republican","Midwest",47.551493,-101.002012,"North Dakota",47.551493,-101.002012,"North Dakota"
"436","NE",2020-03-10,0,0,3,47,NA,NA,50,31,NA,0,"nebraska","red",805638,273858,485819,45961,1841625,0.82,0.04,0.02,0.09,26899,563,36.3,0.339926865,0.603023939,0.057049196,"Republican","Midwest",41.492537,-99.901813,"Nebraska",41.492537,-99.901813,"Nebraska"
"437","NE",2020-03-11,35,0,5,47,NA,NA,52,31,NA,0,"nebraska","red",805638,273858,485819,45961,1841625,0.82,0.04,0.02,0.09,26899,563,36.3,0.339926865,0.603023939,0.057049196,"Republican","Midwest",41.492537,-99.901813,"Nebraska",41.492537,-99.901813,"Nebraska"
"438","NE",2020-03-12,42,0,10,80,NA,NA,90,31,NA,0,"nebraska","red",805638,273858,485819,45961,1841625,0.82,0.04,0.02,0.09,26899,563,36.3,0.339926865,0.603023939,0.057049196,"Republican","Midwest",41.492537,-99.901813,"Nebraska",41.492537,-99.901813,"Nebraska"
"439","NE",2020-03-13,37,18,13,80,NA,NA,93,31,NA,0,"nebraska","red",805638,273858,485819,45961,1841625,0.82,0.04,0.02,0.09,26899,563,36.3,0.339926865,0.603023939,0.057049196,"Republican","Midwest",41.492537,-99.901813,"Nebraska",41.492537,-99.901813,"Nebraska"
"440","NE",2020-03-14,41,0,14,80,NA,NA,94,31,NA,0,"nebraska","red",805638,273858,485819,45961,1841625,0.82,0.04,0.02,0.09,26899,563,36.3,0.339926865,0.603023939,0.057049196,"Republican","Midwest",41.492537,-99.901813,"Nebraska",41.492537,-99.901813,"Nebraska"
"441","NE",2020-03-15,51,0,17,80,NA,NA,97,31,NA,0,"nebraska","red",805638,273858,485819,45961,1841625,0.82,0.04,0.02,0.09,26899,563,36.3,0.339926865,0.603023939,0.057049196,"Republican","Midwest",41.492537,-99.901813,"Nebraska",41.492537,-99.901813,"Nebraska"
"442","NE",2020-03-16,18,0,18,170,NA,NA,188,31,NA,0,"nebraska","red",805638,273858,485819,45961,1841625,0.82,0.04,0.02,0.09,26899,563,36.3,0.339926865,0.603023939,0.057049196,"Republican","Midwest",41.492537,-99.901813,"Nebraska",41.492537,-99.901813,"Nebraska"
"443","NE",2020-03-17,0,0,21,206,NA,NA,227,31,NA,0,"nebraska","red",805638,273858,485819,45961,1841625,0.82,0.04,0.02,0.09,26899,563,36.3,0.339926865,0.603023939,0.057049196,"Republican","Midwest",41.492537,-99.901813,"Nebraska",41.492537,-99.901813,"Nebraska"
"444","NE",2020-03-18,36,18,24,206,NA,NA,230,31,NA,0,"nebraska","red",805638,273858,485819,45961,1841625,0.82,0.04,0.02,0.09,26899,563,36.3,0.339926865,0.603023939,0.057049196,"Republican","Midwest",41.492537,-99.901813,"Nebraska",41.492537,-99.901813,"Nebraska"
"445","NE",2020-03-19,61,17,27,240,0,NA,267,31,NA,0,"nebraska","red",805638,273858,485819,45961,1841625,0.82,0.04,0.02,0.09,26899,563,36.3,0.339926865,0.603023939,0.057049196,"Republican","Midwest",41.492537,-99.901813,"Nebraska",41.492537,-99.901813,"Nebraska"
"446","NE",2020-03-20,35,26,32,240,0,NA,272,31,NA,0,"nebraska","red",805638,273858,485819,45961,1841625,0.82,0.04,0.02,0.09,26899,563,36.3,0.339926865,0.603023939,0.057049196,"Republican","Midwest",41.492537,-99.901813,"Nebraska",41.492537,-99.901813,"Nebraska"
"447","NE",2020-03-21,69,58,38,356,0,NA,394,31,NA,0,"nebraska","red",805638,273858,485819,45961,1841625,0.82,0.04,0.02,0.09,26899,563,36.3,0.339926865,0.603023939,0.057049196,"Republican","Midwest",41.492537,-99.901813,"Nebraska",41.492537,-99.901813,"Nebraska"
"448","NE",2020-03-22,49,0,48,356,0,NA,404,31,NA,0,"nebraska","red",805638,273858,485819,45961,1841625,0.82,0.04,0.02,0.09,26899,563,36.3,0.339926865,0.603023939,0.057049196,"Republican","Midwest",41.492537,-99.901813,"Nebraska",41.492537,-99.901813,"Nebraska"
"449","NE",2020-03-23,32,0,50,356,0,NA,406,31,NA,0,"nebraska","red",805638,273858,485819,45961,1841625,0.82,0.04,0.02,0.09,26899,563,36.3,0.339926865,0.603023939,0.057049196,"Republican","Midwest",41.492537,-99.901813,"Nebraska",41.492537,-99.901813,"Nebraska"
"450","NE",2020-03-24,43,0,52,975,0,NA,1027,31,NA,0,"nebraska","red",805638,273858,485819,45961,1841625,0.82,0.04,0.02,0.09,26899,563,36.3,0.339926865,0.603023939,0.057049196,"Republican","Midwest",41.492537,-99.901813,"Nebraska",41.492537,-99.901813,"Nebraska"
"451","NH",2020-03-10,16,0,4,38,NA,NA,42,33,"03/27/2020",1,"new hampshire","purple",730628,348126,345598,36904,1319171,0.92,0.01,0.02,0.03,33134,878,41.5,0.476475032,0.473014995,0.050509972,"Democrat","Northeast",43.193852,-71.572395,"New Hampshire",43.193852,-71.572395,"New Hampshire"
"452","NH",2020-03-11,0,0,4,38,NA,NA,42,33,"03/27/2020",1,"new hampshire","purple",730628,348126,345598,36904,1319171,0.92,0.01,0.02,0.03,33134,878,41.5,0.476475032,0.473014995,0.050509972,"Democrat","Northeast",43.193852,-71.572395,"New Hampshire",43.193852,-71.572395,"New Hampshire"
"453","NH",2020-03-12,16,0,6,94,NA,NA,100,33,"03/27/2020",1,"new hampshire","purple",730628,348126,345598,36904,1319171,0.92,0.01,0.02,0.03,33134,878,41.5,0.476475032,0.473014995,0.050509972,"Democrat","Northeast",43.193852,-71.572395,"New Hampshire",43.193852,-71.572395,"New Hampshire"
"454","NH",2020-03-13,16,0,6,94,NA,NA,100,33,"03/27/2020",1,"new hampshire","purple",730628,348126,345598,36904,1319171,0.92,0.01,0.02,0.03,33134,878,41.5,0.476475032,0.473014995,0.050509972,"Democrat","Northeast",43.193852,-71.572395,"New Hampshire",43.193852,-71.572395,"New Hampshire"
"455","NH",2020-03-14,19,0,7,212,NA,NA,219,33,"03/27/2020",1,"new hampshire","purple",730628,348126,345598,36904,1319171,0.92,0.01,0.02,0.03,33134,878,41.5,0.476475032,0.473014995,0.050509972,"Democrat","Northeast",43.193852,-71.572395,"New Hampshire",43.193852,-71.572395,"New Hampshire"
"456","NH",2020-03-15,44,0,13,271,NA,NA,284,33,"03/27/2020",1,"new hampshire","purple",730628,348126,345598,36904,1319171,0.92,0.01,0.02,0.03,33134,878,41.5,0.476475032,0.473014995,0.050509972,"Democrat","Northeast",43.193852,-71.572395,"New Hampshire",43.193852,-71.572395,"New Hampshire"
"457","NH",2020-03-16,41,0,13,271,NA,NA,284,33,"03/27/2020",1,"new hampshire","purple",730628,348126,345598,36904,1319171,0.92,0.01,0.02,0.03,33134,878,41.5,0.476475032,0.473014995,0.050509972,"Democrat","Northeast",43.193852,-71.572395,"New Hampshire",43.193852,-71.572395,"New Hampshire"
"458","NH",2020-03-17,33,0,17,355,NA,NA,372,33,"03/27/2020",1,"new hampshire","purple",730628,348126,345598,36904,1319171,0.92,0.01,0.02,0.03,33134,878,41.5,0.476475032,0.473014995,0.050509972,"Democrat","Northeast",43.193852,-71.572395,"New Hampshire",43.193852,-71.572395,"New Hampshire"
"459","NH",2020-03-18,24,8,26,513,NA,NA,539,33,"03/27/2020",1,"new hampshire","purple",730628,348126,345598,36904,1319171,0.92,0.01,0.02,0.03,33134,878,41.5,0.476475032,0.473014995,0.050509972,"Democrat","Northeast",43.193852,-71.572395,"New Hampshire",43.193852,-71.572395,"New Hampshire"
"460","NH",2020-03-19,52,43,39,621,NA,NA,660,33,"03/27/2020",1,"new hampshire","purple",730628,348126,345598,36904,1319171,0.92,0.01,0.02,0.03,33134,878,41.5,0.476475032,0.473014995,0.050509972,"Democrat","Northeast",43.193852,-71.572395,"New Hampshire",43.193852,-71.572395,"New Hampshire"
"461","NH",2020-03-20,25,25,44,745,NA,NA,789,33,"03/27/2020",1,"new hampshire","purple",730628,348126,345598,36904,1319171,0.92,0.01,0.02,0.03,33134,878,41.5,0.476475032,0.473014995,0.050509972,"Democrat","Northeast",43.193852,-71.572395,"New Hampshire",43.193852,-71.572395,"New Hampshire"
"462","NH",2020-03-21,37,0,55,973,NA,NA,1028,33,"03/27/2020",1,"new hampshire","purple",730628,348126,345598,36904,1319171,0.92,0.01,0.02,0.03,33134,878,41.5,0.476475032,0.473014995,0.050509972,"Democrat","Northeast",43.193852,-71.572395,"New Hampshire",43.193852,-71.572395,"New Hampshire"
"463","NH",2020-03-22,48,0,65,1188,NA,NA,1253,33,"03/27/2020",1,"new hampshire","purple",730628,348126,345598,36904,1319171,0.92,0.01,0.02,0.03,33134,878,41.5,0.476475032,0.473014995,0.050509972,"Democrat","Northeast",43.193852,-71.572395,"New Hampshire",43.193852,-71.572395,"New Hampshire"
"464","NH",2020-03-23,8,8,78,1374,NA,NA,1452,33,"03/27/2020",1,"new hampshire","purple",730628,348126,345598,36904,1319171,0.92,0.01,0.02,0.03,33134,878,41.5,0.476475032,0.473014995,0.050509972,"Democrat","Northeast",43.193852,-71.572395,"New Hampshire",43.193852,-71.572395,"New Hampshire"
"465","NH",2020-03-24,8,0,101,1447,1,11,1548,33,"03/27/2020",1,"new hampshire","purple",730628,348126,345598,36904,1319171,0.92,0.01,0.02,0.03,33134,878,41.5,0.476475032,0.473014995,0.050509972,"Democrat","Northeast",43.193852,-71.572395,"New Hampshire",43.193852,-71.572395,"New Hampshire"
"466","NJ",2020-03-10,0,0,15,44,NA,NA,59,34,"03/21/2020",1,"new jersey","blue",3674893,2021756,1535513,117624,8832406,0.59,0.13,0.09,0.18,36027,1024,39.1,0.550153705,0.417838832,0.032007463,"Democrat","Northeast",40.058324,-74.405661,"New Jersey",40.058324,-74.405661,"New Jersey"
"467","NJ",2020-03-11,56,0,24,57,1,NA,81,34,"03/21/2020",1,"new jersey","blue",3674893,2021756,1535513,117624,8832406,0.59,0.13,0.09,0.18,36027,1024,39.1,0.550153705,0.417838832,0.032007463,"Democrat","Northeast",40.058324,-74.405661,"New Jersey",40.058324,-74.405661,"New Jersey"
"468","NJ",2020-03-12,44,0,30,74,1,NA,104,34,"03/21/2020",1,"new jersey","blue",3674893,2021756,1535513,117624,8832406,0.59,0.13,0.09,0.18,36027,1024,39.1,0.550153705,0.417838832,0.032007463,"Democrat","Northeast",40.058324,-74.405661,"New Jersey",40.058324,-74.405661,"New Jersey"
"469","NJ",2020-03-13,23,0,50,97,1,NA,147,34,"03/21/2020",1,"new jersey","blue",3674893,2021756,1535513,117624,8832406,0.59,0.13,0.09,0.18,36027,1024,39.1,0.550153705,0.417838832,0.032007463,"Democrat","Northeast",40.058324,-74.405661,"New Jersey",40.058324,-74.405661,"New Jersey"
"470","NJ",2020-03-14,0,0,50,97,1,NA,147,34,"03/21/2020",1,"new jersey","blue",3674893,2021756,1535513,117624,8832406,0.59,0.13,0.09,0.18,36027,1024,39.1,0.550153705,0.417838832,0.032007463,"Democrat","Northeast",40.058324,-74.405661,"New Jersey",40.058324,-74.405661,"New Jersey"
"471","NJ",2020-03-15,73,0,98,120,2,NA,218,34,"03/21/2020",1,"new jersey","blue",3674893,2021756,1535513,117624,8832406,0.59,0.13,0.09,0.18,36027,1024,39.1,0.550153705,0.417838832,0.032007463,"Democrat","Northeast",40.058324,-74.405661,"New Jersey",40.058324,-74.405661,"New Jersey"
"472","NJ",2020-03-16,44,0,178,120,2,NA,298,34,"03/21/2020",1,"new jersey","blue",3674893,2021756,1535513,117624,8832406,0.59,0.13,0.09,0.18,36027,1024,39.1,0.550153705,0.417838832,0.032007463,"Democrat","Northeast",40.058324,-74.405661,"New Jersey",40.058324,-74.405661,"New Jersey"
"473","NJ",2020-03-17,63,0,267,163,3,NA,430,34,"03/21/2020",1,"new jersey","blue",3674893,2021756,1535513,117624,8832406,0.59,0.13,0.09,0.18,36027,1024,39.1,0.550153705,0.417838832,0.032007463,"Democrat","Northeast",40.058324,-74.405661,"New Jersey",40.058324,-74.405661,"New Jersey"
"474","NJ",2020-03-18,65,22,427,190,5,NA,617,34,"03/21/2020",1,"new jersey","blue",3674893,2021756,1535513,117624,8832406,0.59,0.13,0.09,0.18,36027,1024,39.1,0.550153705,0.417838832,0.032007463,"Democrat","Northeast",40.058324,-74.405661,"New Jersey",40.058324,-74.405661,"New Jersey"
