"","polyname","State","StateColor","total_2016","dem_2016","gop_2016","oth_2016","total_population","percent_white","percent_black","percent_asian","percent_hispanic","per_capita_income","median_rent","median_age","percent_democrat2016","percent_republican2016","percent_other2016","Winner","date","positive","negative","death","hospitalized","totalTestResults","FIPS","StayAtHome_date","Quarantine_Yes","na.rm","X","mean_ChinaVirusInterest","mean_KungFluInterest"
"1","alabama","AL","red",2078165,718084,1306925,53156,4799277,0.67,0.26,0.01,0.04,23680,501,38.1,0.34553753,0.628884136,0.025578335,"Republican","3/10/2020",0,0,NA,NA,0,1,2020-04-04,1,TRUE,2,22,3
"2","alabama","AL","red",2078165,718084,1306925,53156,4799277,0.67,0.26,0.01,0.04,23680,501,38.1,0.34553753,0.628884136,0.025578335,"Republican","3/11/2020",0,10,NA,NA,10,1,2020-04-04,1,TRUE,2,22,3
"3","alabama","AL","red",2078165,718084,1306925,53156,4799277,0.67,0.26,0.01,0.04,23680,501,38.1,0.34553753,0.628884136,0.025578335,"Republican","3/12/2020",0,10,NA,NA,10,1,2020-04-04,1,TRUE,2,22,3
"4","alabama","AL","red",2078165,718084,1306925,53156,4799277,0.67,0.26,0.01,0.04,23680,501,38.1,0.34553753,0.628884136,0.025578335,"Republican","3/13/2020",1,11,NA,NA,12,1,2020-04-04,1,TRUE,2,22,3
"5","alabama","AL","red",2078165,718084,1306925,53156,4799277,0.67,0.26,0.01,0.04,23680,501,38.1,0.34553753,0.628884136,0.025578335,"Republican","3/14/2020",6,22,NA,NA,28,1,2020-04-04,1,TRUE,2,22,3
"6","alabama","AL","red",2078165,718084,1306925,53156,4799277,0.67,0.26,0.01,0.04,23680,501,38.1,0.34553753,0.628884136,0.025578335,"Republican","3/15/2020",12,28,0,NA,40,1,2020-04-04,1,TRUE,2,22,3
"7","alabama","AL","red",2078165,718084,1306925,53156,4799277,0.67,0.26,0.01,0.04,23680,501,38.1,0.34553753,0.628884136,0.025578335,"Republican","3/16/2020",28,28,0,NA,56,1,2020-04-04,1,TRUE,2,22,3
"8","alabama","AL","red",2078165,718084,1306925,53156,4799277,0.67,0.26,0.01,0.04,23680,501,38.1,0.34553753,0.628884136,0.025578335,"Republican","3/17/2020",36,28,0,NA,64,1,2020-04-04,1,TRUE,2,22,3
"9","alabama","AL","red",2078165,718084,1306925,53156,4799277,0.67,0.26,0.01,0.04,23680,501,38.1,0.34553753,0.628884136,0.025578335,"Republican","3/18/2020",46,28,0,NA,74,1,2020-04-04,1,TRUE,2,22,3
"10","alabama","AL","red",2078165,718084,1306925,53156,4799277,0.67,0.26,0.01,0.04,23680,501,38.1,0.34553753,0.628884136,0.025578335,"Republican","3/19/2020",68,28,0,NA,96,1,2020-04-04,1,TRUE,2,22,3
"11","alabama","AL","red",2078165,718084,1306925,53156,4799277,0.67,0.26,0.01,0.04,23680,501,38.1,0.34553753,0.628884136,0.025578335,"Republican","3/20/2020",81,28,0,NA,109,1,2020-04-04,1,TRUE,2,22,3
"12","alabama","AL","red",2078165,718084,1306925,53156,4799277,0.67,0.26,0.01,0.04,23680,501,38.1,0.34553753,0.628884136,0.025578335,"Republican","3/21/2020",124,28,0,NA,152,1,2020-04-04,1,TRUE,2,22,3
"13","alabama","AL","red",2078165,718084,1306925,53156,4799277,0.67,0.26,0.01,0.04,23680,501,38.1,0.34553753,0.628884136,0.025578335,"Republican","3/22/2020",138,1464,0,NA,1602,1,2020-04-04,1,TRUE,2,22,3
"14","alabama","AL","red",2078165,718084,1306925,53156,4799277,0.67,0.26,0.01,0.04,23680,501,38.1,0.34553753,0.628884136,0.025578335,"Republican","3/23/2020",167,1665,0,NA,1832,1,2020-04-04,1,TRUE,2,22,3
"15","alabama","AL","red",2078165,718084,1306925,53156,4799277,0.67,0.26,0.01,0.04,23680,501,38.1,0.34553753,0.628884136,0.025578335,"Republican","3/24/2020",215,2106,0,NA,2321,1,2020-04-04,1,TRUE,2,22,3
"16","alaska","AK","red",318608,116454,163387,38767,741456,0.65,0.04,0.07,0.07,34922,NA,34.7,0.365508713,0.512815121,0.121676166,"Republican","3/10/2020",0,23,NA,NA,23,2,2020-03-28,1,TRUE,1,26,3.66666666666667
"17","alaska","AK","red",318608,116454,163387,38767,741456,0.65,0.04,0.07,0.07,34922,NA,34.7,0.365508713,0.512815121,0.121676166,"Republican","3/11/2020",0,46,NA,NA,46,2,2020-03-28,1,TRUE,1,26,3.66666666666667
"18","alaska","AK","red",318608,116454,163387,38767,741456,0.65,0.04,0.07,0.07,34922,NA,34.7,0.365508713,0.512815121,0.121676166,"Republican","3/12/2020",0,46,NA,NA,46,2,2020-03-28,1,TRUE,1,26,3.66666666666667
"19","alaska","AK","red",318608,116454,163387,38767,741456,0.65,0.04,0.07,0.07,34922,NA,34.7,0.365508713,0.512815121,0.121676166,"Republican","3/13/2020",1,59,NA,NA,60,2,2020-03-28,1,TRUE,1,26,3.66666666666667
"20","alaska","AK","red",318608,116454,163387,38767,741456,0.65,0.04,0.07,0.07,34922,NA,34.7,0.365508713,0.512815121,0.121676166,"Republican","3/14/2020",1,143,NA,NA,144,2,2020-03-28,1,TRUE,1,26,3.66666666666667
"21","alaska","AK","red",318608,116454,163387,38767,741456,0.65,0.04,0.07,0.07,34922,NA,34.7,0.365508713,0.512815121,0.121676166,"Republican","3/15/2020",1,143,NA,NA,144,2,2020-03-28,1,TRUE,1,26,3.66666666666667
"22","alaska","AK","red",318608,116454,163387,38767,741456,0.65,0.04,0.07,0.07,34922,NA,34.7,0.365508713,0.512815121,0.121676166,"Republican","3/16/2020",1,143,NA,NA,144,2,2020-03-28,1,TRUE,1,26,3.66666666666667
"23","alaska","AK","red",318608,116454,163387,38767,741456,0.65,0.04,0.07,0.07,34922,NA,34.7,0.365508713,0.512815121,0.121676166,"Republican","3/17/2020",3,334,NA,NA,337,2,2020-03-28,1,TRUE,1,26,3.66666666666667
"24","alaska","AK","red",318608,116454,163387,38767,741456,0.65,0.04,0.07,0.07,34922,NA,34.7,0.365508713,0.512815121,0.121676166,"Republican","3/18/2020",6,406,NA,NA,412,2,2020-03-28,1,TRUE,1,26,3.66666666666667
"25","alaska","AK","red",318608,116454,163387,38767,741456,0.65,0.04,0.07,0.07,34922,NA,34.7,0.365508713,0.512815121,0.121676166,"Republican","3/19/2020",6,432,NA,NA,438,2,2020-03-28,1,TRUE,1,26,3.66666666666667
"26","alaska","AK","red",318608,116454,163387,38767,741456,0.65,0.04,0.07,0.07,34922,NA,34.7,0.365508713,0.512815121,0.121676166,"Republican","3/20/2020",12,686,NA,NA,698,2,2020-03-28,1,TRUE,1,26,3.66666666666667
"27","alaska","AK","red",318608,116454,163387,38767,741456,0.65,0.04,0.07,0.07,34922,NA,34.7,0.365508713,0.512815121,0.121676166,"Republican","3/21/2020",14,758,NA,0,772,2,2020-03-28,1,TRUE,1,26,3.66666666666667
"28","alaska","AK","red",318608,116454,163387,38767,741456,0.65,0.04,0.07,0.07,34922,NA,34.7,0.365508713,0.512815121,0.121676166,"Republican","3/22/2020",22,946,NA,0,968,2,2020-03-28,1,TRUE,1,26,3.66666666666667
"29","alaska","AK","red",318608,116454,163387,38767,741456,0.65,0.04,0.07,0.07,34922,NA,34.7,0.365508713,0.512815121,0.121676166,"Republican","3/23/2020",22,946,NA,0,968,2,2020-03-28,1,TRUE,1,26,3.66666666666667
"30","alaska","AK","red",318608,116454,163387,38767,741456,0.65,0.04,0.07,0.07,34922,NA,34.7,0.365508713,0.512815121,0.121676166,"Republican","3/24/2020",36,986,NA,0,1022,2,2020-03-28,1,TRUE,1,26,3.66666666666667
"31","arizona","AZ","red",2062810,936250,1021154,105406,6479703,0.57,0.04,0.03,0.3,25358,747,36.3,0.453871176,0.495030565,0.051098259,"Republican","3/10/2020",6,51,NA,NA,57,4,2020-03-30,1,TRUE,4,52.3333333333333,4.33333333333333
"32","arizona","AZ","red",2062810,936250,1021154,105406,6479703,0.57,0.04,0.03,0.3,25358,747,36.3,0.453871176,0.495030565,0.051098259,"Republican","3/11/2020",9,59,NA,NA,68,4,2020-03-30,1,TRUE,4,52.3333333333333,4.33333333333333
"33","arizona","AZ","red",2062810,936250,1021154,105406,6479703,0.57,0.04,0.03,0.3,25358,747,36.3,0.453871176,0.495030565,0.051098259,"Republican","3/12/2020",9,82,NA,NA,91,4,2020-03-30,1,TRUE,4,52.3333333333333,4.33333333333333
"34","arizona","AZ","red",2062810,936250,1021154,105406,6479703,0.57,0.04,0.03,0.3,25358,747,36.3,0.453871176,0.495030565,0.051098259,"Republican","3/13/2020",9,94,0,NA,103,4,2020-03-30,1,TRUE,4,52.3333333333333,4.33333333333333
"35","arizona","AZ","red",2062810,936250,1021154,105406,6479703,0.57,0.04,0.03,0.3,25358,747,36.3,0.453871176,0.495030565,0.051098259,"Republican","3/14/2020",12,121,0,NA,133,4,2020-03-30,1,TRUE,4,52.3333333333333,4.33333333333333
"36","arizona","AZ","red",2062810,936250,1021154,105406,6479703,0.57,0.04,0.03,0.3,25358,747,36.3,0.453871176,0.495030565,0.051098259,"Republican","3/15/2020",12,121,0,NA,133,4,2020-03-30,1,TRUE,4,52.3333333333333,4.33333333333333
"37","arizona","AZ","red",2062810,936250,1021154,105406,6479703,0.57,0.04,0.03,0.3,25358,747,36.3,0.453871176,0.495030565,0.051098259,"Republican","3/16/2020",18,125,0,NA,143,4,2020-03-30,1,TRUE,4,52.3333333333333,4.33333333333333
"38","arizona","AZ","red",2062810,936250,1021154,105406,6479703,0.57,0.04,0.03,0.3,25358,747,36.3,0.453871176,0.495030565,0.051098259,"Republican","3/17/2020",20,142,0,NA,162,4,2020-03-30,1,TRUE,4,52.3333333333333,4.33333333333333
"39","arizona","AZ","red",2062810,936250,1021154,105406,6479703,0.57,0.04,0.03,0.3,25358,747,36.3,0.453871176,0.495030565,0.051098259,"Republican","3/18/2020",28,148,0,NA,176,4,2020-03-30,1,TRUE,4,52.3333333333333,4.33333333333333
"40","arizona","AZ","red",2062810,936250,1021154,105406,6479703,0.57,0.04,0.03,0.3,25358,747,36.3,0.453871176,0.495030565,0.051098259,"Republican","3/19/2020",44,175,0,NA,219,4,2020-03-30,1,TRUE,4,52.3333333333333,4.33333333333333
"41","arizona","AZ","red",2062810,936250,1021154,105406,6479703,0.57,0.04,0.03,0.3,25358,747,36.3,0.453871176,0.495030565,0.051098259,"Republican","3/20/2020",65,211,0,NA,276,4,2020-03-30,1,TRUE,4,52.3333333333333,4.33333333333333
"42","arizona","AZ","red",2062810,936250,1021154,105406,6479703,0.57,0.04,0.03,0.3,25358,747,36.3,0.453871176,0.495030565,0.051098259,"Republican","3/21/2020",104,240,1,NA,344,4,2020-03-30,1,TRUE,4,52.3333333333333,4.33333333333333
"43","arizona","AZ","red",2062810,936250,1021154,105406,6479703,0.57,0.04,0.03,0.3,25358,747,36.3,0.453871176,0.495030565,0.051098259,"Republican","3/22/2020",152,282,2,NA,434,4,2020-03-30,1,TRUE,4,52.3333333333333,4.33333333333333
"44","arizona","AZ","red",2062810,936250,1021154,105406,6479703,0.57,0.04,0.03,0.3,25358,747,36.3,0.453871176,0.495030565,0.051098259,"Republican","3/23/2020",265,309,2,NA,574,4,2020-03-30,1,TRUE,4,52.3333333333333,4.33333333333333
"45","arizona","AZ","red",2062810,936250,1021154,105406,6479703,0.57,0.04,0.03,0.3,25358,747,36.3,0.453871176,0.495030565,0.051098259,"Republican","3/24/2020",357,313,5,NA,670,4,2020-03-30,1,TRUE,4,52.3333333333333,4.33333333333333
"46","arkansas","AR","red",1108615,378729,677904,51982,2933369,0.74,0.15,0.01,0.07,22170,480,37.5,0.341623557,0.611487306,0.046889136,"Republican","3/10/2020",0,12,NA,NA,12,5,NA,0,TRUE,3,39.2666666666667,3.53333333333333
"47","arkansas","AR","red",1108615,378729,677904,51982,2933369,0.74,0.15,0.01,0.07,22170,480,37.5,0.341623557,0.611487306,0.046889136,"Republican","3/11/2020",0,12,NA,NA,12,5,NA,0,TRUE,3,39.2666666666667,3.53333333333333
"48","arkansas","AR","red",1108615,378729,677904,51982,2933369,0.74,0.15,0.01,0.07,22170,480,37.5,0.341623557,0.611487306,0.046889136,"Republican","3/12/2020",6,24,NA,NA,30,5,NA,0,TRUE,3,39.2666666666667,3.53333333333333
"49","arkansas","AR","red",1108615,378729,677904,51982,2933369,0.74,0.15,0.01,0.07,22170,480,37.5,0.341623557,0.611487306,0.046889136,"Republican","3/13/2020",9,30,NA,NA,39,5,NA,0,TRUE,3,39.2666666666667,3.53333333333333
"50","arkansas","AR","red",1108615,378729,677904,51982,2933369,0.74,0.15,0.01,0.07,22170,480,37.5,0.341623557,0.611487306,0.046889136,"Republican","3/14/2020",12,65,NA,NA,77,5,NA,0,TRUE,3,39.2666666666667,3.53333333333333
"51","arkansas","AR","red",1108615,378729,677904,51982,2933369,0.74,0.15,0.01,0.07,22170,480,37.5,0.341623557,0.611487306,0.046889136,"Republican","3/15/2020",16,103,NA,NA,119,5,NA,0,TRUE,3,39.2666666666667,3.53333333333333
"52","arkansas","AR","red",1108615,378729,677904,51982,2933369,0.74,0.15,0.01,0.07,22170,480,37.5,0.341623557,0.611487306,0.046889136,"Republican","3/16/2020",22,132,NA,NA,154,5,NA,0,TRUE,3,39.2666666666667,3.53333333333333
"53","arkansas","AR","red",1108615,378729,677904,51982,2933369,0.74,0.15,0.01,0.07,22170,480,37.5,0.341623557,0.611487306,0.046889136,"Republican","3/17/2020",22,197,NA,NA,219,5,NA,0,TRUE,3,39.2666666666667,3.53333333333333
"54","arkansas","AR","red",1108615,378729,677904,51982,2933369,0.74,0.15,0.01,0.07,22170,480,37.5,0.341623557,0.611487306,0.046889136,"Republican","3/18/2020",33,236,NA,NA,269,5,NA,0,TRUE,3,39.2666666666667,3.53333333333333
"55","arkansas","AR","red",1108615,378729,677904,51982,2933369,0.74,0.15,0.01,0.07,22170,480,37.5,0.341623557,0.611487306,0.046889136,"Republican","3/19/2020",46,310,NA,NA,356,5,NA,0,TRUE,3,39.2666666666667,3.53333333333333
"56","arkansas","AR","red",1108615,378729,677904,51982,2933369,0.74,0.15,0.01,0.07,22170,480,37.5,0.341623557,0.611487306,0.046889136,"Republican","3/20/2020",96,351,NA,NA,447,5,NA,0,TRUE,3,39.2666666666667,3.53333333333333
"57","arkansas","AR","red",1108615,378729,677904,51982,2933369,0.74,0.15,0.01,0.07,22170,480,37.5,0.341623557,0.611487306,0.046889136,"Republican","3/21/2020",118,567,NA,NA,685,5,NA,0,TRUE,3,39.2666666666667,3.53333333333333
"58","arkansas","AR","red",1108615,378729,677904,51982,2933369,0.74,0.15,0.01,0.07,22170,480,37.5,0.341623557,0.611487306,0.046889136,"Republican","3/22/2020",165,711,0,NA,876,5,NA,0,TRUE,3,39.2666666666667,3.53333333333333
"59","arkansas","AR","red",1108615,378729,677904,51982,2933369,0.74,0.15,0.01,0.07,22170,480,37.5,0.341623557,0.611487306,0.046889136,"Republican","3/23/2020",174,906,0,NA,1080,5,NA,0,TRUE,3,39.2666666666667,3.53333333333333
"60","arkansas","AR","red",1108615,378729,677904,51982,2933369,0.74,0.15,0.01,0.07,22170,480,37.5,0.341623557,0.611487306,0.046889136,"Republican","3/24/2020",218,947,0,NA,1165,5,NA,0,TRUE,3,39.2666666666667,3.53333333333333
"61","california","CA","blue",9631972,5931283,3184721,515968,37659181,0.4,0.06,0.13,0.38,29527,1119,35.4,0.615791138,0.3306406,0.053568262,"Democrat","3/10/2020",133,690,NA,NA,823,6,2020-03-19,1,TRUE,5,36.3333333333333,3.06666666666667
"62","california","CA","blue",9631972,5931283,3184721,515968,37659181,0.4,0.06,0.13,0.38,29527,1119,35.4,0.615791138,0.3306406,0.053568262,"Democrat","3/11/2020",157,916,NA,NA,1073,6,2020-03-19,1,TRUE,5,36.3333333333333,3.06666666666667
"63","california","CA","blue",9631972,5931283,3184721,515968,37659181,0.4,0.06,0.13,0.38,29527,1119,35.4,0.615791138,0.3306406,0.053568262,"Democrat","3/12/2020",202,916,4,NA,1118,6,2020-03-19,1,TRUE,5,36.3333333333333,3.06666666666667
"64","california","CA","blue",9631972,5931283,3184721,515968,37659181,0.4,0.06,0.13,0.38,29527,1119,35.4,0.615791138,0.3306406,0.053568262,"Democrat","3/13/2020",202,916,4,NA,1118,6,2020-03-19,1,TRUE,5,36.3333333333333,3.06666666666667
"65","california","CA","blue",9631972,5931283,3184721,515968,37659181,0.4,0.06,0.13,0.38,29527,1119,35.4,0.615791138,0.3306406,0.053568262,"Democrat","3/14/2020",252,916,5,NA,1168,6,2020-03-19,1,TRUE,5,36.3333333333333,3.06666666666667
"66","california","CA","blue",9631972,5931283,3184721,515968,37659181,0.4,0.06,0.13,0.38,29527,1119,35.4,0.615791138,0.3306406,0.053568262,"Democrat","3/15/2020",293,916,5,NA,1209,6,2020-03-19,1,TRUE,5,36.3333333333333,3.06666666666667
"67","california","CA","blue",9631972,5931283,3184721,515968,37659181,0.4,0.06,0.13,0.38,29527,1119,35.4,0.615791138,0.3306406,0.053568262,"Democrat","3/16/2020",335,7981,6,NA,8316,6,2020-03-19,1,TRUE,5,36.3333333333333,3.06666666666667
"68","california","CA","blue",9631972,5931283,3184721,515968,37659181,0.4,0.06,0.13,0.38,29527,1119,35.4,0.615791138,0.3306406,0.053568262,"Democrat","3/17/2020",483,7981,11,NA,8464,6,2020-03-19,1,TRUE,5,36.3333333333333,3.06666666666667
"69","california","CA","blue",9631972,5931283,3184721,515968,37659181,0.4,0.06,0.13,0.38,29527,1119,35.4,0.615791138,0.3306406,0.053568262,"Democrat","3/18/2020",611,7981,13,NA,8592,6,2020-03-19,1,TRUE,5,36.3333333333333,3.06666666666667
"70","california","CA","blue",9631972,5931283,3184721,515968,37659181,0.4,0.06,0.13,0.38,29527,1119,35.4,0.615791138,0.3306406,0.053568262,"Democrat","3/19/2020",924,8787,18,NA,9711,6,2020-03-19,1,TRUE,5,36.3333333333333,3.06666666666667
"71","california","CA","blue",9631972,5931283,3184721,515968,37659181,0.4,0.06,0.13,0.38,29527,1119,35.4,0.615791138,0.3306406,0.053568262,"Democrat","3/20/2020",1063,10424,20,NA,11487,6,2020-03-19,1,TRUE,5,36.3333333333333,3.06666666666667
"72","california","CA","blue",9631972,5931283,3184721,515968,37659181,0.4,0.06,0.13,0.38,29527,1119,35.4,0.615791138,0.3306406,0.053568262,"Democrat","3/21/2020",1279,11249,24,NA,12528,6,2020-03-19,1,TRUE,5,36.3333333333333,3.06666666666667
"73","california","CA","blue",9631972,5931283,3184721,515968,37659181,0.4,0.06,0.13,0.38,29527,1119,35.4,0.615791138,0.3306406,0.053568262,"Democrat","3/22/2020",1536,11304,27,NA,12840,6,2020-03-19,1,TRUE,5,36.3333333333333,3.06666666666667
"74","california","CA","blue",9631972,5931283,3184721,515968,37659181,0.4,0.06,0.13,0.38,29527,1119,35.4,0.615791138,0.3306406,0.053568262,"Democrat","3/23/2020",1733,12567,27,NA,14300,6,2020-03-19,1,TRUE,5,36.3333333333333,3.06666666666667
"75","california","CA","blue",9631972,5931283,3184721,515968,37659181,0.4,0.06,0.13,0.38,29527,1119,35.4,0.615791138,0.3306406,0.053568262,"Democrat","3/24/2020",2102,13452,40,NA,15554,6,2020-03-19,1,TRUE,5,36.3333333333333,3.06666666666667
"76","colorado","CO","blue",2564185,1212209,1137455,214521,5119329,0.7,0.04,0.03,0.21,31109,825,36.1,0.472746311,0.443593188,0.0836605,"Democrat","3/10/2020",12,142,NA,NA,154,8,2020-03-26,1,TRUE,6,31.6666666666667,3.66666666666667
"77","colorado","CO","blue",2564185,1212209,1137455,214521,5119329,0.7,0.04,0.03,0.21,31109,825,36.1,0.472746311,0.443593188,0.0836605,"Democrat","3/11/2020",28,251,NA,NA,279,8,2020-03-26,1,TRUE,6,31.6666666666667,3.66666666666667
"78","colorado","CO","blue",2564185,1212209,1137455,214521,5119329,0.7,0.04,0.03,0.21,31109,825,36.1,0.472746311,0.443593188,0.0836605,"Democrat","3/12/2020",45,298,NA,NA,343,8,2020-03-26,1,TRUE,6,31.6666666666667,3.66666666666667
"79","colorado","CO","blue",2564185,1212209,1137455,214521,5119329,0.7,0.04,0.03,0.21,31109,825,36.1,0.472746311,0.443593188,0.0836605,"Democrat","3/13/2020",72,524,NA,NA,596,8,2020-03-26,1,TRUE,6,31.6666666666667,3.66666666666667
"80","colorado","CO","blue",2564185,1212209,1137455,214521,5119329,0.7,0.04,0.03,0.21,31109,825,36.1,0.472746311,0.443593188,0.0836605,"Democrat","3/14/2020",101,610,1,NA,711,8,2020-03-26,1,TRUE,6,31.6666666666667,3.66666666666667
"81","colorado","CO","blue",2564185,1212209,1137455,214521,5119329,0.7,0.04,0.03,0.21,31109,825,36.1,0.472746311,0.443593188,0.0836605,"Democrat","3/15/2020",131,627,1,NA,758,8,2020-03-26,1,TRUE,6,31.6666666666667,3.66666666666667
"82","colorado","CO","blue",2564185,1212209,1137455,214521,5119329,0.7,0.04,0.03,0.21,31109,825,36.1,0.472746311,0.443593188,0.0836605,"Democrat","3/16/2020",131,627,1,NA,758,8,2020-03-26,1,TRUE,6,31.6666666666667,3.66666666666667
"83","colorado","CO","blue",2564185,1212209,1137455,214521,5119329,0.7,0.04,0.03,0.21,31109,825,36.1,0.472746311,0.443593188,0.0836605,"Democrat","3/17/2020",160,1056,1,NA,1216,8,2020-03-26,1,TRUE,6,31.6666666666667,3.66666666666667
"84","colorado","CO","blue",2564185,1212209,1137455,214521,5119329,0.7,0.04,0.03,0.21,31109,825,36.1,0.472746311,0.443593188,0.0836605,"Democrat","3/18/2020",183,1617,2,NA,1800,8,2020-03-26,1,TRUE,6,31.6666666666667,3.66666666666667
"85","colorado","CO","blue",2564185,1212209,1137455,214521,5119329,0.7,0.04,0.03,0.21,31109,825,36.1,0.472746311,0.443593188,0.0836605,"Democrat","3/19/2020",216,2112,2,NA,2328,8,2020-03-26,1,TRUE,6,31.6666666666667,3.66666666666667
"86","colorado","CO","blue",2564185,1212209,1137455,214521,5119329,0.7,0.04,0.03,0.21,31109,825,36.1,0.472746311,0.443593188,0.0836605,"Democrat","3/20/2020",277,2675,3,NA,2952,8,2020-03-26,1,TRUE,6,31.6666666666667,3.66666666666667
"87","colorado","CO","blue",2564185,1212209,1137455,214521,5119329,0.7,0.04,0.03,0.21,31109,825,36.1,0.472746311,0.443593188,0.0836605,"Democrat","3/21/2020",363,3317,4,44,3680,8,2020-03-26,1,TRUE,6,31.6666666666667,3.66666666666667
"88","colorado","CO","blue",2564185,1212209,1137455,214521,5119329,0.7,0.04,0.03,0.21,31109,825,36.1,0.472746311,0.443593188,0.0836605,"Democrat","3/22/2020",475,4075,5,49,4550,8,2020-03-26,1,TRUE,6,31.6666666666667,3.66666666666667
"89","colorado","CO","blue",2564185,1212209,1137455,214521,5119329,0.7,0.04,0.03,0.21,31109,825,36.1,0.472746311,0.443593188,0.0836605,"Democrat","3/23/2020",591,4845,6,58,5436,8,2020-03-26,1,TRUE,6,31.6666666666667,3.66666666666667
"90","colorado","CO","blue",2564185,1212209,1137455,214521,5119329,0.7,0.04,0.03,0.21,31109,825,36.1,0.472746311,0.443593188,0.0836605,"Democrat","3/24/2020",720,5504,7,72,6224,8,2020-03-26,1,TRUE,6,31.6666666666667,3.66666666666667
"91","connecticut","CT","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","3/10/2020",2,54,NA,NA,56,9,2020-03-23,1,TRUE,7,44,4.93333333333333
"92","connecticut","CT","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","3/11/2020",3,71,NA,NA,74,9,2020-03-23,1,TRUE,7,44,4.93333333333333
"93","connecticut","CT","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","3/12/2020",6,89,NA,NA,95,9,2020-03-23,1,TRUE,7,44,4.93333333333333
"94","connecticut","CT","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","3/13/2020",6,99,NA,NA,105,9,2020-03-23,1,TRUE,7,44,4.93333333333333
"95","connecticut","CT","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","3/14/2020",11,125,NA,NA,136,9,2020-03-23,1,TRUE,7,44,4.93333333333333
"96","connecticut","CT","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","3/15/2020",20,125,NA,NA,145,9,2020-03-23,1,TRUE,7,44,4.93333333333333
"97","connecticut","CT","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","3/16/2020",26,125,NA,NA,151,9,2020-03-23,1,TRUE,7,44,4.93333333333333
"98","connecticut","CT","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","3/17/2020",41,125,NA,NA,166,9,2020-03-23,1,TRUE,7,44,4.93333333333333
"99","connecticut","CT","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","3/18/2020",68,125,NA,NA,193,9,2020-03-23,1,TRUE,7,44,4.93333333333333
"100","connecticut","CT","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","3/19/2020",96,604,1,NA,700,9,2020-03-23,1,TRUE,7,44,4.93333333333333
"101","connecticut","CT","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","3/20/2020",194,604,3,NA,798,9,2020-03-23,1,TRUE,7,44,4.93333333333333
"102","connecticut","CT","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","3/21/2020",194,2106,4,NA,2300,9,2020-03-23,1,TRUE,7,44,4.93333333333333
"103","connecticut","CT","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","3/22/2020",223,2877,5,NA,3100,9,2020-03-23,1,TRUE,7,44,4.93333333333333
"104","connecticut","CT","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","3/23/2020",415,4085,10,NA,4500,9,2020-03-23,1,TRUE,7,44,4.93333333333333
"105","connecticut","CT","blue",1623542,884432,668266,70844,3583561,0.7,0.09,0.04,0.14,37892,880,40.2,0.544754617,0.411609924,0.043635459,"Democrat","3/24/2020",618,4682,12,NA,5300,9,2020-03-23,1,TRUE,7,44,4.93333333333333
"106","delaware","DE","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","3/10/2020",0,17,NA,NA,17,10,2020-03-24,1,TRUE,9,39.1333333333333,3.6
"107","delaware","DE","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","3/11/2020",1,17,NA,NA,18,10,2020-03-24,1,TRUE,9,39.1333333333333,3.6
"108","delaware","DE","blue",441535,235581,185103,20851,908446,0.65,0.21,0.03,0.08,29819,828,38.9,0.533550002,0.419226109,0.047223889,"Democrat","3/12/2020",4,23,NA,NA,27,10,2020-03-24,1,TRUE,9,39.1333333333333,3.6
